Datum von;Datum bis;Biomasse [MWh] Originalauflösungen;Wasserkraft [MWh] Originalauflösungen;Wind Offshore [MWh] Originalauflösungen;Wind Onshore [MWh] Originalauflösungen;Photovoltaik [MWh] Originalauflösungen;Sonstige Erneuerbare [MWh] Originalauflösungen;Kernenergie [MWh] Originalauflösungen;Braunkohle [MWh] Originalauflösungen;Steinkohle [MWh] Originalauflösungen;Erdgas [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen;Sonstige Konventionelle [MWh] Originalauflösungen
31.08.2025 08:30;31.08.2025 08:45;920,50;499,25;986,25;2.306,25;3.938,00;23,75;-;876,75;69,00;388,75;3,50;361,25
31.08.2025 08:45;31.08.2025 09:00;925,00;494,00;989,50;2.133,75;4.622,00;23,75;-;867,00;70,50;381,25;0,50;355,50
31.08.2025 09:00;31.08.2025 09:15;929,25;495,50;982,75;1.982,00;5.305,25;23,75;-;856,50;72,00;370,75;57,25;352,50
31.08.2025 09:15;31.08.2025 09:30;929,75;496,75;1.017,75;1.883,50;5.971,75;23,75;-;850,00;73,00;369,50;0,75;357,50
31.08.2025 09:30;31.08.2025 09:45;928,00;498,00;1.041,25;1.778,00;6.562,00;23,75;-;850,50;74,50;370,25;0,25;355,00
31.08.2025 09:45;31.08.2025 10:00;925,25;493,75;991,00;1.694,00;7.030,75;23,75;-;845,75;76,50;369,00;0,50;354,75
31.08.2025 10:00;31.08.2025 10:15;916,50;486,25;891,00;1.601,50;7.390,50;23,75;-;845,00;78,75;368,25;47,00;352,25
31.08.2025 10:15;31.08.2025 10:30;915,00;494,75;809,00;1.629,50;7.705,25;23,75;-;850,00;80,00;368,25;3,75;345,25
31.08.2025 10:30;31.08.2025 10:45;916,75;482,25;803,75;1.627,00;8.031,25;23,75;-;851,50;83,25;367,50;1,75;351,75
31.08.2025 10:45;31.08.2025 11:00;918,00;471,00;773,75;1.646,75;8.426,25;23,75;-;852,00;86,50;364,75;0,25;357,25
31.08.2025 11:00;31.08.2025 11:15;918,75;465,50;785,25;1.764,75;8.947,00;23,75;-;852,00;88,50;366,00;0,25;359,50
31.08.2025 11:15;31.08.2025 11:30;920,75;454,00;766,50;1.733,00;9.172,25;23,75;-;853,50;89,25;367,50;0,00;357,25
31.08.2025 11:30;31.08.2025 11:45;920,50;442,25;679,75;1.779,25;9.346,00;23,75;-;853,00;88,00;368,25;0,00;350,00
31.08.2025 11:45;31.08.2025 12:00;922,25;444,50;629,75;1.790,50;9.406,50;23,75;-;853,00;84,25;368,50;0,25;335,50
31.08.2025 12:00;31.08.2025 12:15;920,25;443,00;633,00;1.739,50;9.454,50;23,75;-;863,50;79,75;380,25;0,00;329,50
31.08.2025 12:15;31.08.2025 12:30;922,75;444,25;630,50;1.689,50;9.505,50;23,75;-;874,50;74,00;380,25;21,00;331,75
31.08.2025 12:30;31.08.2025 12:45;924,25;446,25;605,25;1.677,50;9.523,50;23,75;-;886,50;68,00;379,00;1,25;332,25
31.08.2025 12:45;31.08.2025 13:00;924,50;448,00;576,25;1.639,00;9.534,00;23,75;-;897,75;67,50;378,00;1,00;334,50
31.08.2025 13:00;31.08.2025 13:15;922,75;445,75;555,50;1.580,50;9.450,50;23,75;-;891,00;67,25;379,25;0,75;337,00
31.08.2025 13:15;31.08.2025 13:30;923,50;440,50;517,50;1.474,00;9.437,50;23,75;-;886,75;62,50;379,25;12,00;340,00
31.08.2025 13:30;31.08.2025 13:45;923,75;444,00;495,25;1.433,25;9.340,50;23,75;-;885,75;59,25;378,75;14,25;337,25
31.08.2025 13:45;31.08.2025 14:00;921,50;441,75;472,75;1.405,00;9.222,00;23,75;-;879,00;60,00;377,00;14,00;337,00
31.08.2025 14:00;31.08.2025 14:15;921,25;437,50;462,50;1.420,00;9.129,75;23,75;-;857,25;60,00;365,75;12,25;335,25
31.08.2025 14:15;31.08.2025 14:30;920,50;436,25;419,00;1.419,50;9.024,50;23,75;-;850,00;59,25;368,00;42,75;327,25
31.08.2025 14:30;31.08.2025 14:45;919,50;436,75;376,00;1.392,75;8.864,50;23,75;-;851,75;60,25;366,50;11,75;330,00
31.08.2025 14:45;31.08.2025 15:00;915,00;433,50;359,75;1.373,50;8.712,25;23,75;-;865,50;58,75;367,50;14,25;329,50
31.08.2025 15:00;31.08.2025 15:15;913,25;440,25;334,00;1.193,50;8.717,25;23,75;-;883,25;56,00;375,50;34,25;331,50
31.08.2025 15:15;31.08.2025 15:30;913,50;442,50;320,25;1.137,50;8.526,50;23,75;-;880,00;58,75;375,25;14,25;333,00
31.08.2025 15:30;31.08.2025 15:45;913,75;442,75;271,75;1.127,25;8.122,00;23,75;-;872,25;58,75;374,75;12,00;329,00
31.08.2025 15:45;31.08.2025 16:00;905,00;442,50;243,00;1.098,00;7.813,75;23,75;-;879,75;59,00;376,25;84,25;331,25
31.08.2025 16:00;31.08.2025 16:15;906,00;441,00;223,00;1.035,50;7.341,50;23,75;-;892,00;60,25;399,25;22,00;333,25
31.08.2025 16:15;31.08.2025 16:30;913,75;440,50;214,50;1.015,50;6.947,50;23,75;-;914,00;60,00;399,25;46,50;332,75
31.08.2025 16:30;31.08.2025 16:45;916,25;452,75;213,25;1.038,25;6.558,25;23,75;-;938,50;83,00;408,00;58,75;333,50
31.08.2025 16:45;31.08.2025 17:00;909,50;456,00;219,75;1.086,00;6.190,00;23,25;-;1.045,75;120,50;435,50;14,75;334,00
31.08.2025 17:00;31.08.2025 17:15;911,50;466,25;243,25;1.067,00;5.643,00;23,25;-;1.270,25;177,00;533,25;21,75;342,75
31.08.2025 17:15;31.08.2025 17:30;913,75;465,75;253,50;1.065,25;5.077,00;23,25;-;1.465,50;219,25;597,50;37,25;342,50
31.08.2025 17:30;31.08.2025 17:45;914,75;463,00;261,00;1.059,00;4.414,00;23,25;-;1.658,00;231,25;654,25;38,75;337,75
31.08.2025 17:45;31.08.2025 18:00;915,75;460,75;284,25;1.059,50;3.753,00;23,25;-;1.716,00;266,00;755,00;45,75;339,00
31.08.2025 18:00;31.08.2025 18:15;921,25;458,75;319,75;1.055,75;3.097,00;23,25;-;1.755,00;285,00;951,75;58,50;340,25
31.08.2025 18:15;31.08.2025 18:30;922,50;454,75;350,25;1.023,25;2.450,75;23,25;-;1.824,75;315,50;1.025,50;187,75;341,25
31.08.2025 18:30;31.08.2025 18:45;924,75;468,75;381,00;983,50;1.846,50;23,25;-;1.871,50;370,25;1.138,25;695,25;342,50
31.08.2025 18:45;31.08.2025 19:00;924,75;517,75;427,25;924,50;1.294,75;23,25;-;1.899,75;419,50;1.244,25;866,00;344,25
31.08.2025 19:00;31.08.2025 19:15;927,25;482,25;458,50;892,75;818,00;23,25;-;1.943,50;460,25;1.305,50;823,25;344,50
31.08.2025 19:15;31.08.2025 19:30;927,75;543,00;477,75;847,75;452,25;23,25;-;1.956,75;493,25;1.316,00;1.063,25;349,50
31.08.2025 19:30;31.08.2025 19:45;929,75;555,75;496,00;875,00;200,75;23,25;-;1.963,75;529,25;1.318,50;1.239,50;348,25
31.08.2025 19:45;31.08.2025 20:00;934,75;556,50;505,00;960,50;56,75;23,25;-;1.980,25;551,75;1.344,00;1.302,25;346,50
31.08.2025 20:00;31.08.2025 20:15;934,75;570,25;537,00;1.014,50;10,50;23,25;-;1.995,75;556,50;1.363,50;1.294,25;347,00
31.08.2025 20:15;31.08.2025 20:30;936,50;567,25;565,75;984,25;0,50;23,25;-;1.994,25;560,25;1.371,00;1.307,50;344,75
31.08.2025 20:30;31.08.2025 20:45;942,25;556,75;611,25;1.142,75;0,00;23,25;-;1.992,00;560,00;1.374,50;1.191,25;346,25
31.08.2025 20:45;31.08.2025 21:00;946,00;519,75;663,50;1.312,75;0,00;23,25;-;1.996,25;570,50;1.384,25;1.058,50;343,75
31.08.2025 21:00;31.08.2025 21:15;948,00;512,50;686,50;1.450,00;0,00;23,75;-;1.998,75;572,75;1.370,50;794,25;342,75
31.08.2025 21:15;31.08.2025 21:30;946,50;488,50;730,25;1.572,25;0,00;23,75;-;1.995,50;576,00;1.366,00;669,75;342,75
31.08.2025 21:30;31.08.2025 21:45;943,25;459,00;810,75;1.732,75;0,00;23,75;-;1.986,50;575,25;1.365,75;408,75;339,50
31.08.2025 21:45;31.08.2025 22:00;944,75;450,00;931,00;1.907,50;0,00;23,75;-;1.970,50;572,75;1.368,00;238,50;341,00
31.08.2025 22:00;31.08.2025 22:15;941,50;492,25;980,00;2.036,50;0,00;23,75;-;1.949,75;571,00;1.364,25;286,75;343,00
31.08.2025 22:15;31.08.2025 22:30;940,00;460,75;1.010,00;2.171,50;0,00;25,00;-;1.934,50;547,75;1.358,25;134,25;340,00
31.08.2025 22:30;31.08.2025 22:45;938,00;449,00;1.101,50;2.269,00;0,00;25,00;-;1.924,25;512,00;1.343,25;82,75;342,25
31.08.2025 22:45;31.08.2025 23:00;941,00;441,25;1.144,25;2.432,75;0,00;25,00;-;1.873,00;484,00;1.263,75;62,50;342,75
31.08.2025 23:00;31.08.2025 23:15;941,25;452,75;1.173,75;2.603,75;0,00;25,00;-;1.824,50;450,00;1.212,50;129,00;342,25
31.08.2025 23:15;31.08.2025 23:30;940,75;444,50;1.203,50;2.752,75;0,00;25,00;-;1.787,25;440,75;1.204,00;52,50;345,25
31.08.2025 23:30;31.08.2025 23:45;940,50;444,50;1.212,00;2.867,75;0,00;25,00;-;1.751,00;443,75;1.168,50;42,50;342,75
31.08.2025 23:45;01.09.2025 00:00;937,25;434,50;1.194,50;2.951,50;0,00;25,00;-;1.740,25;443,25;1.148,00;53,75;343,75
01.09.2025 00:00;01.09.2025 00:15;938,50;447,50;1.222,00;3.073,00;0,00;23,75;-;1.769,00;432,00;1.131,75;13,75;343,25
01.09.2025 00:15;01.09.2025 00:30;937,00;448,75;1.212,25;3.182,50;0,00;23,75;-;1.783,75;421,75;1.167,75;6,50;338,75
01.09.2025 00:30;01.09.2025 00:45;938,50;436,75;1.191,75;3.227,25;0,00;23,75;-;1.754,75;406,00;1.160,00;1,00;342,75
01.09.2025 00:45;01.09.2025 01:00;936,25;437,75;1.150,00;3.280,50;0,00;23,75;-;1.724,00;405,00;1.137,00;0,75;338,50
01.09.2025 01:00;01.09.2025 01:15;936,25;440,50;1.073,50;3.331,00;0,00;25,25;-;1.705,00;404,25;1.126,50;9,00;338,75
01.09.2025 01:15;01.09.2025 01:30;935,25;440,75;1.001,50;3.312,75;0,00;25,25;-;1.694,25;405,25;1.124,25;0,50;342,25
01.09.2025 01:30;01.09.2025 01:45;935,75;444,75;878,00;3.250,00;0,00;25,25;-;1.697,50;403,75;1.137,25;0,50;342,75
01.09.2025 01:45;01.09.2025 02:00;932,00;443,50;760,50;3.212,75;0,00;25,25;-;1.695,00;403,00;1.150,50;2,50;342,50
01.09.2025 02:00;01.09.2025 02:15;929,00;438,25;681,50;3.169,25;0,00;25,25;-;1.722,25;402,75;1.151,50;0,50;340,50
01.09.2025 02:15;01.09.2025 02:30;928,25;440,00;621,25;3.133,75;0,00;25,25;-;1.726,75;404,00;1.182,00;2,75;339,50
01.09.2025 02:30;01.09.2025 02:45;928,00;445,00;562,75;3.101,00;0,00;25,25;-;1.730,00;409,50;1.186,25;7,00;342,50
01.09.2025 02:45;01.09.2025 03:00;924,50;434,75;513,25;3.112,75;0,00;25,25;-;1.741,00;411,00;1.186,00;29,00;335,75
01.09.2025 03:00;01.09.2025 03:15;924,75;427,50;506,50;3.128,50;0,00;25,25;-;1.755,75;411,50;1.190,75;32,00;332,50
01.09.2025 03:15;01.09.2025 03:30;925,75;425,75;418,00;3.112,25;0,00;25,25;-;1.795,50;411,50;1.183,50;14,50;331,75
01.09.2025 03:30;01.09.2025 03:45;926,25;428,50;304,50;3.138,50;0,00;25,25;-;1.811,00;404,75;1.159,75;18,25;332,50
01.09.2025 03:45;01.09.2025 04:00;923,75;425,50;259,75;3.158,75;0,00;25,25;-;1.823,25;404,25;1.167,50;53,00;334,00
01.09.2025 04:00;01.09.2025 04:15;923,50;426,50;236,75;3.201,00;0,00;25,25;-;1.824,25;404,50;1.199,00;10,75;334,75
01.09.2025 04:15;01.09.2025 04:30;924,50;431,50;190,50;3.219,25;0,00;25,25;-;1.825,75;405,25;1.211,25;12,25;325,50
01.09.2025 04:30;01.09.2025 04:45;924,75;422,50;167,50;3.197,25;0,00;25,25;-;1.822,50;438,25;1.269,25;9,50;336,50
01.09.2025 04:45;01.09.2025 05:00;918,25;431,00;159,25;3.192,50;0,00;25,25;-;1.836,00;477,00;1.283,25;19,50;342,75
01.09.2025 05:00;01.09.2025 05:15;919,75;423,75;148,75;3.212,00;0,00;25,25;-;1.903,75;516,75;1.343,00;24,25;343,50
01.09.2025 05:15;01.09.2025 05:30;919,25;426,25;144,50;3.222,00;0,00;25,25;-;1.970,00;521,50;1.355,50;35,00;337,00
01.09.2025 05:30;01.09.2025 05:45;919,75;418,75;136,50;3.204,00;0,00;25,25;-;2.037,50;556,50;1.382,25;40,25;333,75
01.09.2025 05:45;01.09.2025 06:00;920,75;445,25;132,50;3.260,00;0,00;25,25;-;2.073,00;563,25;1.423,50;137,75;335,00
01.09.2025 06:00;01.09.2025 06:15;921,75;452,00;128,50;3.285,25;0,25;25,25;-;2.114,75;564,25;1.509,25;384,00;335,00
01.09.2025 06:15;01.09.2025 06:30;921,50;454,50;131,25;3.243,50;6,50;25,25;-;2.140,25;570,25;1.526,75;513,25;328,00
01.09.2025 06:30;01.09.2025 06:45;921,50;482,00;137,25;3.269,25;49,50;25,25;-;2.139,50;571,50;1.529,75;580,00;329,25
01.09.2025 06:45;01.09.2025 07:00;915,75;491,00;151,50;3.329,25;227,50;24,00;-;2.138,25;570,75;1.523,75;676,75;328,50
01.09.2025 07:00;01.09.2025 07:15;916,50;499,25;160,00;3.287,75;453,50;24,00;-;2.146,75;568,00;1.478,25;652,50;330,25
01.09.2025 07:15;01.09.2025 07:30;916,00;506,00;162,75;3.181,50;759,75;24,00;-;2.146,50;572,75;1.487,50;810,50;332,25
01.09.2025 07:30;01.09.2025 07:45;917,75;496,25;155,00;3.112,75;1.161,00;24,00;-;2.146,00;574,50;1.495,00;749,00;331,75
01.09.2025 07:45;01.09.2025 08:00;918,00;462,50;166,25;3.005,50;1.600,00;24,00;-;2.131,25;572,50;1.493,75;641,50;332,25
01.09.2025 08:00;01.09.2025 08:15;915,75;472,25;175,00;2.788,50;2.078,25;24,00;-;2.082,75;571,50;1.528,50;792,00;346,75
01.09.2025 08:15;01.09.2025 08:30;918,25;459,50;179,00;2.519,75;2.586,50;24,00;-;2.055,75;566,50;1.535,50;606,75;362,00
01.09.2025 08:30;01.09.2025 08:45;921,75;464,25;186,00;2.256,00;3.122,25;24,00;-;2.027,00;567,75;1.504,50;524,50;369,25
01.09.2025 08:45;01.09.2025 09:00;922,00;483,00;176,75;2.002,50;3.599,25;24,00;-;1.988,75;568,25;1.492,25;399,75;376,50
01.09.2025 09:00;01.09.2025 09:15;927,00;517,75;116,25;1.742,75;3.889,25;24,00;-;1.920,00;567,75;1.535,75;504,00;386,75
01.09.2025 09:15;01.09.2025 09:30;929,50;488,75;113,00;1.591,00;4.222,25;24,00;-;1.871,75;551,50;1.512,75;399,75;397,50
01.09.2025 09:30;01.09.2025 09:45;931,50;470,75;108,00;1.445,50;4.524,50;24,00;-;1.873,25;519,75;1.522,00;387,00;406,50
01.09.2025 09:45;01.09.2025 10:00;931,75;428,00;110,50;1.370,75;4.869,00;24,00;-;1.869,00;505,25;1.496,00;319,50;425,25
01.09.2025 10:00;01.09.2025 10:15;928,75;473,50;94,75;1.334,00;5.115,00;24,00;-;1.871,00;523,75;1.445,50;991,00;429,25
01.09.2025 10:15;01.09.2025 10:30;926,00;449,25;109,00;1.291,50;5.321,00;24,00;-;1.875,00;530,00;1.370,50;613,00;434,00
01.09.2025 10:30;01.09.2025 10:45;926,50;470,50;120,25;1.286,75;5.587,00;24,00;-;1.879,00;519,50;1.315,00;477,25;418,25
01.09.2025 10:45;01.09.2025 11:00;923,50;512,75;119,25;1.298,50;5.712,25;24,00;-;1.878,50;498,50;1.258,25;380,75;407,25
01.09.2025 11:00;01.09.2025 11:15;922,00;518,75;134,75;1.314,00;5.822,75;24,00;-;1.753,50;515,50;1.050,00;419,50;404,25
01.09.2025 11:15;01.09.2025 11:30;923,25;488,25;142,25;1.335,50;6.002,25;23,25;-;1.692,25;527,50;984,00;209,75;412,00
01.09.2025 11:30;01.09.2025 11:45;924,25;491,75;143,50;1.385,00;6.152,50;21,50;-;1.629,25;533,00;977,75;120,00;411,25
01.09.2025 11:45;01.09.2025 12:00;927,00;505,25;142,50;1.446,00;6.227,75;19,75;-;1.602,75;511,75;920,00;187,75;411,50
01.09.2025 12:00;01.09.2025 12:15;925,50;443,75;157,75;1.506,00;6.385,75;18,75;-;1.662,75;487,50;766,00;162,50;425,00
01.09.2025 12:15;01.09.2025 12:30;923,50;453,50;230,75;1.554,50;6.588,25;19,75;-;1.700,50;488,00;764,50;99,75;445,50
01.09.2025 12:30;01.09.2025 12:45;924,25;449,00;225,75;1.579,50;6.731,00;18,75;-;1.678,50;484,25;762,25;3,00;441,50
01.09.2025 12:45;01.09.2025 13:00;923,25;414,50;243,50;1.605,00;6.816,00;18,75;-;1.689,75;465,00;788,75;2,50;438,00
01.09.2025 13:00;01.09.2025 13:15;921,00;441,50;239,00;1.600,00;6.849,00;18,75;-;1.649,25;415,00;739,25;97,75;440,25
01.09.2025 13:15;01.09.2025 13:30;921,75;456,50;252,25;1.592,00;6.911,25;21,25;-;1.581,75;417,00;742,75;26,00;438,25
01.09.2025 13:30;01.09.2025 13:45;923,75;445,50;254,25;1.589,25;6.898,50;24,00;-;1.541,25;450,50;744,50;17,25;436,75
01.09.2025 13:45;01.09.2025 14:00;922,00;413,25;263,50;1.566,00;6.893,00;24,00;-;1.582,75;474,50;744,50;6,75;437,50
01.09.2025 14:00;01.09.2025 14:15;921,75;379,50;250,00;1.508,25;6.856,50;24,00;-;1.597,50;507,50;698,50;4,00;432,00
01.09.2025 14:15;01.09.2025 14:30;921,50;390,50;254,00;1.508,75;6.824,25;24,00;-;1.600,25;553,25;664,75;2,00;405,00
01.09.2025 14:30;01.09.2025 14:45;920,50;395,25;294,00;1.479,00;6.639,25;24,00;-;1.592,75;582,50;670,25;2,25;395,25
01.09.2025 14:45;01.09.2025 15:00;911,75;418,25;303,50;1.451,50;6.400,75;24,00;-;1.601,75;582,00;687,50;2,75;385,50
01.09.2025 15:00;01.09.2025 15:15;910,25;372,00;480,50;1.445,00;6.242,75;24,00;-;1.585,75;571,25;706,75;2,00;374,00
01.09.2025 15:15;01.09.2025 15:30;909,75;369,50;519,50;1.463,00;5.901,25;24,00;-;1.595,25;565,50;723,75;2,00;362,00
01.09.2025 15:30;01.09.2025 15:45;911,25;366,50;572,75;1.472,25;5.566,25;24,00;-;1.634,50;601,25;747,75;2,00;356,75
01.09.2025 15:45;01.09.2025 16:00;904,25;359,75;609,50;1.444,75;5.185,00;24,00;-;1.740,75;650,50;804,75;2,00;361,00
01.09.2025 16:00;01.09.2025 16:15;906,00;383,25;625,25;1.361,25;4.826,75;24,00;-;1.905,50;688,00;965,00;16,50;344,25
01.09.2025 16:15;01.09.2025 16:30;906,00;430,25;644,00;1.317,50;4.450,00;24,00;-;2.047,00;721,00;1.002,50;45,00;342,25
01.09.2025 16:30;01.09.2025 16:45;905,25;443,25;647,00;1.288,75;4.068,50;24,00;-;2.109,00;716,50;1.105,00;34,75;342,00
01.09.2025 16:45;01.09.2025 17:00;900,00;457,00;643,75;1.238,25;3.715,75;24,00;-;2.140,00;705,50;1.264,25;59,50;341,25
01.09.2025 17:00;01.09.2025 17:15;903,75;474,50;611,75;1.191,50;3.364,25;24,00;-;2.172,75;723,25;1.513,00;39,75;343,00
01.09.2025 17:15;01.09.2025 17:30;906,75;490,00;569,25;1.169,25;2.986,00;24,00;-;2.180,00;776,50;1.602,50;41,50;345,00
01.09.2025 17:30;01.09.2025 17:45;910,75;548,00;532,00;1.092,25;2.574,25;24,00;-;2.179,00;830,50;1.770,50;156,50;342,00
01.09.2025 17:45;01.09.2025 18:00;913,75;593,75;499,25;1.015,50;2.201,25;24,00;-;2.175,50;870,00;1.872,25;408,75;343,00
01.09.2025 18:00;01.09.2025 18:15;923,75;492,00;483,75;952,50;1.848,00;24,00;-;2.202,25;890,00;1.961,00;461,75;348,50
01.09.2025 18:15;01.09.2025 18:30;928,75;570,00;469,75;873,50;1.498,50;24,00;-;2.273,25;900,25;2.026,25;782,75;359,00
01.09.2025 18:30;01.09.2025 18:45;933,50;615,75;479,50;822,50;1.178,25;24,00;-;2.289,50;900,50;2.087,25;1.004,50;360,50
01.09.2025 18:45;01.09.2025 19:00;934,75;611,25;486,00;748,50;892,75;24,00;-;2.296,00;901,00;2.167,75;1.082,25;360,25
01.09.2025 19:00;01.09.2025 19:15;938,00;591,00;498,50;664,50;612,50;24,00;-;2.306,25;903,75;2.217,25;1.102,75;361,50
01.09.2025 19:15;01.09.2025 19:30;940,50;610,00;500,50;604,75;374,50;24,00;-;2.325,25;900,25;2.223,00;1.112,00;361,50
01.09.2025 19:30;01.09.2025 19:45;941,25;637,25;508,00;597,75;197,75;24,00;-;2.344,75;906,50;2.228,25;1.201,50;362,00
01.09.2025 19:45;01.09.2025 20:00;942,50;636,00;537,75;645,00;86,00;24,00;-;2.349,75;906,50;2.233,25;1.159,75;361,75
01.09.2025 20:00;01.09.2025 20:15;942,75;635,50;547,00;685,75;22,00;24,00;-;2.358,00;907,00;2.241,50;1.149,25;363,00
01.09.2025 20:15;01.09.2025 20:30;941,50;623,25;547,00;658,75;1,00;24,00;-;2.356,00;906,75;2.236,50;1.114,75;363,75
01.09.2025 20:30;01.09.2025 20:45;941,50;643,50;535,50;700,25;0,00;24,00;-;2.359,25;908,00;2.234,75;1.135,25;363,75
01.09.2025 20:45;01.09.2025 21:00;942,50;642,50;514,00;799,00;0,00;24,00;-;2.357,50;904,50;2.221,25;1.027,75;362,75
01.09.2025 21:00;01.09.2025 21:15;943,50;629,50;523,50;877,50;0,00;24,00;-;2.345,00;914,75;2.197,50;1.026,25;356,75
01.09.2025 21:15;01.09.2025 21:30;943,25;603,00;527,25;982,00;0,00;24,00;-;2.351,25;916,50;2.186,50;868,50;352,75
01.09.2025 21:30;01.09.2025 21:45;943,25;561,00;517,75;1.101,50;0,00;24,75;-;2.356,00;920,75;2.137,25;652,50;347,25
01.09.2025 21:45;01.09.2025 22:00;943,25;501,00;504,00;1.210,50;0,00;24,75;-;2.352,75;898,25;2.120,75;360,75;348,50
01.09.2025 22:00;01.09.2025 22:15;943,00;552,50;544,00;1.213,75;0,00;24,75;-;2.330,00;835,50;2.021,00;393,75;347,50
01.09.2025 22:15;01.09.2025 22:30;940,50;501,75;559,00;1.306,00;0,00;24,75;-;2.266,75;836,50;1.975,25;285,25;348,25
01.09.2025 22:30;01.09.2025 22:45;943,00;486,00;555,50;1.359,75;0,00;24,75;-;2.263,00;836,75;1.941,75;183,50;348,75
01.09.2025 22:45;01.09.2025 23:00;941,50;478,50;516,50;1.403,25;0,00;24,75;-;2.234,75;837,75;1.922,50;106,00;343,25
01.09.2025 23:00;01.09.2025 23:15;949,00;524,25;516,00;1.419,75;0,00;24,75;-;2.200,50;835,00;1.865,00;89,75;343,00
01.09.2025 23:15;01.09.2025 23:30;953,50;493,25;509,75;1.446,00;0,00;24,75;-;2.170,50;828,50;1.849,50;71,25;342,25
01.09.2025 23:30;01.09.2025 23:45;954,50;494,25;526,75;1.471,25;0,00;24,75;-;2.138,00;830,75;1.840,25;56,50;337,75
01.09.2025 23:45;02.09.2025 00:00;951,50;474,75;517,25;1.506,50;0,00;24,75;-;2.106,25;832,00;1.830,75;70,50;339,25
02.09.2025 00:00;02.09.2025 00:15;950,50;487,00;498,75;1.549,00;0,00;24,00;-;2.086,00;828,25;1.817,25;31,25;340,25
02.09.2025 00:15;02.09.2025 00:30;948,25;465,50;479,25;1.562,00;0,00;24,00;-;2.068,00;835,25;1.821,00;20,00;358,50
02.09.2025 00:30;02.09.2025 00:45;948,00;453,50;461,75;1.581,50;0,00;24,00;-;1.986,75;831,00;1.817,50;20,25;360,25
02.09.2025 00:45;02.09.2025 01:00;947,00;452,00;454,25;1.581,25;0,00;24,00;-;1.979,00;802,75;1.784,25;11,50;365,50
02.09.2025 01:00;02.09.2025 01:15;947,75;468,25;443,75;1.552,75;0,00;24,00;-;1.985,00;788,25;1.810,25;31,25;367,75
02.09.2025 01:15;02.09.2025 01:30;949,25;465,50;387,25;1.538,75;0,00;24,00;-;1.986,75;788,25;1.805,25;24,50;368,75
02.09.2025 01:30;02.09.2025 01:45;950,25;465,75;370,50;1.532,75;0,00;24,00;-;1.986,75;788,75;1.815,50;30,00;371,50
02.09.2025 01:45;02.09.2025 02:00;944,50;461,00;392,50;1.474,50;0,00;24,00;-;1.982,00;794,75;1.819,75;15,50;371,50
02.09.2025 02:00;02.09.2025 02:15;943,00;462,50;395,75;1.407,00;0,00;24,00;-;1.988,00;806,00;1.805,50;15,50;371,25
02.09.2025 02:15;02.09.2025 02:30;944,50;455,25;370,00;1.376,00;0,00;24,00;-;1.979,00;820,00;1.807,50;16,00;370,50
02.09.2025 02:30;02.09.2025 02:45;945,00;454,25;339,75;1.348,75;0,00;24,00;-;1.981,75;834,25;1.809,00;17,75;346,50
02.09.2025 02:45;02.09.2025 03:00;941,50;452,75;332,25;1.374,75;0,00;24,00;-;1.978,50;840,75;1.825,00;15,25;344,75
02.09.2025 03:00;02.09.2025 03:15;943,25;454,00;327,00;1.352,00;0,00;24,00;-;1.979,25;836,50;1.825,75;16,00;343,75
02.09.2025 03:15;02.09.2025 03:30;943,00;456,50;313,50;1.322,00;0,00;24,00;-;1.985,25;833,25;1.817,00;15,00;344,50
02.09.2025 03:30;02.09.2025 03:45;946,00;458,75;311,00;1.324,50;0,00;24,00;-;1.979,00;835,25;1.815,50;15,00;343,00
02.09.2025 03:45;02.09.2025 04:00;946,00;463,00;281,75;1.323,25;0,00;24,00;-;1.983,75;831,00;1.820,25;17,25;345,00
02.09.2025 04:00;02.09.2025 04:15;946,75;476,25;284,25;1.326,00;0,00;24,00;-;1.982,50;839,25;1.830,00;55,50;346,00
02.09.2025 04:15;02.09.2025 04:30;947,00;475,25;259,75;1.333,50;0,00;24,00;-;1.978,75;838,50;1.836,75;57,25;346,00
02.09.2025 04:30;02.09.2025 04:45;946,00;483,00;243,00;1.352,00;0,00;24,00;-;1.984,75;836,50;1.847,25;60,50;344,75
02.09.2025 04:45;02.09.2025 05:00;942,25;476,50;254,50;1.334,75;0,00;24,00;-;2.011,50;843,25;1.872,75;64,00;346,00
02.09.2025 05:00;02.09.2025 05:15;941,50;490,75;262,00;1.351,00;0,00;24,00;-;2.056,00;848,75;1.942,50;75,25;347,00
02.09.2025 05:15;02.09.2025 05:30;941,75;480,00;252,00;1.371,25;0,00;25,00;-;2.086,25;851,75;1.964,75;63,50;347,25
02.09.2025 05:30;02.09.2025 05:45;941,00;493,50;237,75;1.373,50;0,00;25,00;-;2.105,75;860,25;1.982,25;62,75;342,75
02.09.2025 05:45;02.09.2025 06:00;936,50;535,75;237,00;1.395,50;0,00;25,00;-;2.106,25;870,00;2.011,25;171,50;342,50
02.09.2025 06:00;02.09.2025 06:15;940,50;546,25;238,25;1.396,25;0,00;25,00;-;2.108,50;884,00;2.047,75;469,75;343,25
02.09.2025 06:15;02.09.2025 06:30;939,50;575,75;241,50;1.408,25;1,00;25,00;-;2.108,25;880,50;2.090,25;761,75;342,75
02.09.2025 06:30;02.09.2025 06:45;938,25;594,00;246,75;1.441,00;9,75;25,00;-;2.099,50;880,75;2.163,75;833,75;345,25
