Datetime,other_conventionals,lignite,hard_coal,fossile_gas,total_emissions,aef
2024-02-08 07:00:00,2440.845,15882.393,6259.842,6066.897,32542.044,547.6
2024-02-08 08:00:00,2469.498,15843.215,6363.16,6246.625,32935.731,540.18
2024-02-08 09:00:00,2336.14,15824.761,6359.791,6211.382,32623.365,520.532
2024-02-08 10:00:00,2235.528,15840.376,6090.83,6078.922,32020.439,504.707
2024-02-08 11:00:00,2218.99,15857.409,5793.606,6146.725,31931.322,492.229
2024-02-08 12:00:00,2215.993,15917.029,5789.489,6117.587,31940.708,493.93
2024-02-08 13:00:00,2202.71,15950.246,5956.443,6115.552,32128.668,500.668
2024-02-08 14:00:00,2211.319,15928.67,6054.706,6119.16,32279.71,516.685
2024-02-08 15:00:00,2331.63,16017.815,5978.342,6134.33,32272.628,515.817
2024-02-08 16:00:00,2493.795,15978.069,6096.632,6080.68,32430.172,510.744
2024-02-08 17:00:00,2539.686,15968.7,6306.073,6125.45,32705.373,494.797
2024-02-08 18:00:00,2373.721,16000.781,6148.291,6168.74,32467.091,483.095
2024-02-08 19:00:00,2282.274,15916.177,5047.741,5915.382,31080.827,472.725
2024-02-08 20:00:00,2233.667,15886.368,4034.038,5179.545,29217.142,456.951
2024-02-08 21:00:00,2244.25,15447.454,3096.137,4563.772,27280.186,445.314
2024-02-08 22:00:00,2254.114,13470.92,2593.029,3759.762,24083.293,419.597
2024-02-08 23:00:00,2224.025,11160.8,2094.787,3404.1,20894.616,383.399
2024-02-09 00:00:00,2325.296,10118.024,2004.011,3306.882,19672.688,365.872
2024-02-09 01:00:00,2324.769,9916.736,2246.581,3287.642,19664.689,354.868
2024-02-09 02:00:00,2313.616,9734.187,1900.132,3250.457,18985.604,333.528
2024-02-09 03:00:00,2308.106,8613.053,1738.045,3230.755,17633.674,305.934
2024-02-09 04:00:00,2314.542,8300.76,1742.911,3449.24,17297.96,290.888
2024-02-09 05:00:00,2234.039,8715.826,1795.693,3690.48,17659.357,285.37
2024-02-09 06:00:00,2155.963,10300.573,1986.417,3886.765,19672.652,294.876
2024-02-09 07:00:00,2165.066,12170.36,2667.335,3931.997,22292.448,315.879
2024-02-09 08:00:00,2178.448,12547.667,2657.041,4045.402,22748.188,311.01
2024-02-09 09:00:00,2219.306,12383.003,2432.813,3968.442,22334.07,300.494
2024-02-09 10:00:00,2284.578,11483.03,2400.059,3824.975,21308.389,288.559
2024-02-09 11:00:00,2342.27,11219.284,2192.115,3628.69,20707.427,280.773
2024-02-09 12:00:00,2373.442,11584.668,2095.162,3594.65,21244.839,287.853
2024-02-09 13:00:00,2366.982,12339.282,2084.118,3558.297,22001.519,309.73
2024-02-09 14:00:00,2393.397,13150.962,2167.783,3640.622,23000.166,337.361
2024-02-09 15:00:00,2424.496,13476.598,2304.228,3948.74,23794.476,367.085
2024-02-09 16:00:00,2421.23,13520.319,2390.7,4255.47,24298.035,388.534
2024-02-09 17:00:00,2421.492,13483.412,2482.974,4286.457,24414.168,390.885
2024-02-09 18:00:00,2414.489,13574.545,2462.947,4287.105,24489.014,391.218
2024-02-09 19:00:00,2410.318,13580.507,2437.493,4210.422,24429.834,396.927
2024-02-09 20:00:00,2373.638,13566.027,2216.821,3757.542,23655.414,405.226
2024-02-09 21:00:00,2307.369,12885.511,2020.855,3464.132,22347.796,406.873
2024-02-09 22:00:00,2269.492,12046.862,1973.315,3404.1,21473.989,410.009
2024-02-09 23:00:00,2220.019,10881.155,1910.427,3131.317,20191.104,414.173
2024-02-10 00:00:00,2233.802,10377.795,1798.126,3002.835,19423.462,416.206
2024-02-10 01:00:00,2235.743,10628.198,1795.318,3032.435,19644.344,433.867
2024-02-10 02:00:00,2235.306,10364.168,1751.895,2992.752,19271.14,441.5
2024-02-10 03:00:00,2222.827,10365.303,1734.301,2960.47,19046.811,449.119
2024-02-10 04:00:00,2220.987,10249.187,1736.548,2964.17,18941.015,461.8
2024-02-10 05:00:00,2278.593,11052.065,1842.11,3111.245,20158.992,481.864
2024-02-10 06:00:00,2262.637,11420.855,2038.075,3244.815,20767.574,483.694
2024-02-10 07:00:00,2326.343,11647.978,2285.886,3339.72,21305.582,480.303
2024-02-10 08:00:00,2339.228,11879.643,2374.978,3493.825,21822.845,460.216
2024-02-10 09:00:00,2340.154,12886.648,2381.904,3602.05,22887.673,438.663
2024-02-10 10:00:00,2306.678,13417.262,2282.704,3688.26,23564.447,418.898
2024-02-10 11:00:00,2248.945,13448.775,2292.624,3698.62,23575.594,404.431
2024-02-10 12:00:00,2238.779,13375.244,1960.588,3626.655,22976.049,402.326
2024-02-10 13:00:00,2202.03,13377.799,2083.744,3620.365,23162.025,407.827
2024-02-10 14:00:00,2178.972,13346.287,2022.728,3508.07,23092.592,422.181
2024-02-10 15:00:00,2140.787,13396.537,2218.318,3427.687,23238.507,451.635
2024-02-10 16:00:00,2134.634,13398.524,2368.615,3391.335,23370.031,465.551
2024-02-10 17:00:00,2152.742,13430.038,2442.92,3330.655,23383.57,443.431
2024-02-10 18:00:00,2152.18,13421.521,2428.508,3348.137,23427.27,418.748
2024-02-10 19:00:00,2163.743,13065.79,2128.29,3346.75,22657.224,409.172
2024-02-10 20:00:00,2173.266,11686.589,1949.919,3215.307,20857.342,396.891
2024-02-10 21:00:00,2177.631,10330.383,1835.185,3104.492,19291.604,380.381
2024-02-10 22:00:00,2176.704,9585.137,1860.453,3010.79,18629.23,376.324
2024-02-10 23:00:00,2168.005,9076.384,1801.308,2768.07,17851.078,371.39
2024-02-11 00:00:00,2135.211,8260.162,1739.167,2775.007,16941.422,356.064
2024-02-11 01:00:00,2137.418,6951.652,1718.766,2707.575,15606.317,335.697
2024-02-11 02:00:00,2135.2,6762.857,1712.59,2658.642,15336.892,322.966
2024-02-11 03:00:00,2083.175,6379.019,1715.023,2561.98,14751.654,311.579
2024-02-11 04:00:00,2079.247,6373.625,1729.06,2564.94,14823.796,310.117
2024-02-11 05:00:00,2079.029,6391.795,1784.837,2582.237,14850.355,308.968
2024-02-11 06:00:00,2109.403,6330.472,1782.778,2695.272,14957.567,302.509
2024-02-11 07:00:00,2185.804,6624.88,1798.126,2772.325,15337.668,305.956
2024-02-11 08:00:00,2194.751,7459.555,1761.815,2923.377,16250.983,313.96
2024-02-11 09:00:00,2274.846,8551.446,1829.009,3062.682,17676.071,326.524
2024-02-11 10:00:00,2306.694,8983.83,1914.919,3081.552,18247.413,330.389
2024-02-11 11:00:00,2353.586,9442.903,1843.982,3112.725,18740.797,333.119
2024-02-11 12:00:00,2406.742,9593.371,1869.063,3137.145,19048.292,340.439
2024-02-11 13:00:00,2362.286,9624.6,1868.688,3134.277,19009.298,349.399
2024-02-11 14:00:00,2368.63,9764.848,1861.575,3102.735,19149.858,365.664
2024-02-11 15:00:00,2350.596,10189.568,1860.827,3146.95,19506.028,389.023
2024-02-11 16:00:00,2374.274,11492.683,1913.795,3269.975,21020.465,428.77
2024-02-11 17:00:00,2372.447,13445.653,2375.165,3521.482,23654.193,464.657
2024-02-11 18:00:00,2367.704,13491.928,2650.49,3567.64,23898.372,461.792
2024-02-11 19:00:00,2369.293,13331.239,2635.142,3568.472,23699.902,456.314
2024-02-11 20:00:00,2370.482,13081.689,2312.09,3544.422,23224.828,467.441
2024-02-11 21:00:00,2336.66,12655.55,2025.348,3468.85,22122.938,467.585
2024-02-11 22:00:00,2308.448,12134.304,1988.101,3355.722,21321.356,461.622
2024-02-11 23:00:00,2271.075,12147.647,1873.18,3203.837,21115.957,465.798
2024-02-12 00:00:00,2266.297,11563.091,1846.79,3137.792,20622.929,467.019
2024-02-12 01:00:00,2266.696,11553.154,1833.126,3111.152,20434.057,465.551
2024-02-12 02:00:00,2259.419,11992.92,1786.708,3085.067,20925.306,469.834
2024-02-12 03:00:00,2248.881,12058.502,1783.339,3123.27,21024.503,467.243
2024-02-12 04:00:00,2242.261,11990.933,1926.897,3190.98,21215.176,468.029
2024-02-12 05:00:00,2292.612,12852.863,2212.142,3629.8,22849.191,474.11
2024-02-12 06:00:00,2308.108,13645.52,2772.711,4268.512,24651.575,472.146
2024-02-12 07:00:00,2325.676,14059.736,3063.009,4552.117,25627.747,463.49
2024-02-12 08:00:00,2328.408,14139.796,3211.246,4823.882,26192.677,449.493
2024-02-12 09:00:00,2330.233,14075.634,3214.615,4806.492,26143.504,439.197
2024-02-12 10:00:00,2341.025,14065.129,3144.427,4701.597,26098.42,429.79
2024-02-12 11:00:00,2346.727,14081.879,3079.667,4453.605,25801.906,413.058
2024-02-12 12:00:00,2344.907,14058.316,2772.337,4319.295,25129.054,397.336
2024-02-12 13:00:00,2325.333,14021.976,2860.492,4251.955,24979.778,393.867
2024-02-12 14:00:00,2330.728,13997.561,2962.5,4273.23,25174.138,404.974
2024-02-12 15:00:00,2324.405,14054.909,3042.607,4343.345,25320.241,424.116
2024-02-12 16:00:00,2361.405,14266.984,3235.204,4543.977,25967.981,459.548
2024-02-12 17:00:00,2379.41,14330.295,3561.438,4809.915,26783.607,466.839
2024-02-12 18:00:00,2386.244,14321.778,3514.084,4861.437,26835.026,459.5
2024-02-12 19:00:00,2385.73,14303.04,3403.28,4808.897,26754.178,456.176
2024-02-12 20:00:00,2362.562,14230.644,3140.497,4475.065,26166.079,448.904
2024-02-12 21:00:00,2353.11,14259.887,2863.3,4011.64,25528.355,453.52
2024-02-12 22:00:00,2356.055,14209.352,2706.266,3839.96,25058.846,449.765
2024-02-12 23:00:00,2360.655,13502.717,2167.783,3602.512,23572.337,439.674
2024-02-13 00:00:00,2375.479,12518.425,2011.497,3356.185,22177.732,425.209
2024-02-13 01:00:00,2358.186,11429.656,1957.218,3251.567,20768.304,399.21
2024-02-13 02:00:00,2348.041,10623.088,2048.931,3262.02,20127.545,384.033
2024-02-13 03:00:00,2340.313,10671.352,2187.997,3330.1,20372.896,380.891
2024-02-13 04:00:00,2354.665,10716.492,2411.289,3438.325,20722.74,378.023
2024-02-13 05:00:00,2337.013,11549.18,2808.647,3640.345,22010.55,388.896
2024-02-13 06:00:00,2346.941,13635.3,3346.756,4018.762,25013.803,409.471
2024-02-13 07:00:00,2333.889,14682.051,4015.321,4240.392,26954.786,414.222
2024-02-13 08:00:00,2367.245,14391.902,4103.477,4219.857,26831.633,393.403
2024-02-13 09:00:00,2378.779,13322.155,3611.225,3972.882,25167.788,348.105
2024-02-13 10:00:00,2361.693,11886.173,3028.757,3955.77,23143.877,302.566
2024-02-13 11:00:00,2223.123,10469.496,2823.995,3745.61,21183.807,271.092
2024-02-13 12:00:00,2287.312,10123.986,2652.736,3688.722,20705.406,264.03
2024-02-13 13:00:00,2312.985,9976.072,2623.912,3636.645,20563.625,273.388
2024-02-13 14:00:00,2276.682,11352.435,2774.582,3723.595,22137.422,310.929
2024-02-13 15:00:00,2255.397,13313.354,3414.885,4008.217,25027.612,374.104
2024-02-13 16:00:00,2354.23,14433.352,3862.591,4547.955,27256.41,437.544
2024-02-13 17:00:00,2359.75,14800.439,4141.473,4879.475,28097.281,457.965
2024-02-13 18:00:00,2366.229,14769.493,4295.512,4809.175,28129.369,439.939
2024-02-13 19:00:00,2321.396,14762.964,4011.578,4593.28,27363.806,424.993
2024-02-13 20:00:00,2249.338,14296.794,3784.73,4427.057,26546.684,422.332
2024-02-13 21:00:00,2286.879,12875.007,3560.128,3965.945,24485.267,404.414
2024-02-13 22:00:00,2358.581,11602.269,3171.004,3459.692,22258.368,390.511
2024-02-13 23:00:00,2371.254,10932.826,2692.041,3369.412,20890.992,383.206
2024-02-14 00:00:00,2352.199,10290.069,2638.324,3231.957,20183.254,382.371
2024-02-14 01:00:00,2356.165,10297.167,2632.522,3158.327,20037.992,383.399
2024-02-14 02:00:00,2353.08,10129.096,2559.901,3156.385,19784.505,372.865
2024-02-14 03:00:00,2347.834,10253.446,2549.232,3163.507,19941.228,369.607
2024-02-14 04:00:00,2329.5,10695.483,2369.176,3199.952,20329.283,372.477
2024-02-14 05:00:00,2267.077,11368.901,2794.235,3330.932,21680.398,385.896
2024-02-14 06:00:00,2242.295,13129.668,3779.863,3697.325,24709.373,407.535
2024-02-14 07:00:00,2259.627,14624.135,4363.08,3809.897,26774.046,419.044
2024-02-14 08:00:00,2298.961,14739.115,4421.288,3905.45,27028.529,409.536
2024-02-14 09:00:00,2306.991,14663.598,4363.454,3865.49,27089.27,401.512
2024-02-14 10:00:00,2111.885,14457.767,4289.148,3729.422,26639.516,391.459
2024-02-14 11:00:00,2035.689,14257.616,4023.743,3634.24,25684.128,371.377
2024-02-14 12:00:00,2194.19,13450.479,3228.466,3589.192,23939.629,351.181
2024-02-14 13:00:00,2292.291,13876.902,3311.755,3644.137,24655.981,363.469
2024-02-14 14:00:00,2250.674,14239.73,3839.383,3678.825,25541.838,390.21
2024-02-14 15:00:00,2235.3,14688.013,4064.172,3790.472,26341.476,419.278
2024-02-14 16:00:00,2320.019,14647.13,4241.233,3839.59,26627.024,439.067
2024-02-14 17:00:00,2327.988,14630.664,4285.779,3932.09,26862.758,444.547
2024-02-14 18:00:00,2345.405,14761.544,4340.993,3983.242,27378.398,438.053
2024-02-14 19:00:00,2344.57,14846.714,4314.228,3992.307,27572.413,439.561
2024-02-14 20:00:00,2293.38,14838.765,4195.19,3812.487,27141.406,444.405
2024-02-14 21:00:00,2262.186,13764.76,3825.158,3530.455,25230.353,430.18
2024-02-14 22:00:00,2202.175,12711.196,3353.119,3391.057,23573.692,417.822
2024-02-14 23:00:00,2200.303,11294.235,2597.521,3181.915,21313.616,399.361
2024-02-15 00:00:00,2220.617,10619.965,2521.718,3052.6,20352.791,396.919
2024-02-15 01:00:00,2204.433,10630.469,2545.862,3083.772,20354.274,403.517
2024-02-15 02:00:00,2196.719,10497.886,2454.337,3009.495,19928.56,402.588
2024-02-15 03:00:00,2195.312,10330.383,2459.204,3025.22,19819.854,407.915
2024-02-15 04:00:00,2245.226,10707.975,2506.371,3204.392,20583.992,422.686
2024-02-15 05:00:00,2242.527,11877.656,2897.178,3337.037,22177.337,450.966
2024-02-15 06:00:00,2222.264,14001.819,3955.614,3763.462,25909.792,478.906
2024-02-15 07:00:00,2283.628,14885.893,4220.644,4291.175,27577.291,474.98
2024-02-15 08:00:00,2331.69,14939.267,4187.89,4614.185,27976.75,456.323
2024-02-15 09:00:00,2335.898,14906.334,4121.445,4553.042,27954.031,431.048
2024-02-15 10:00:00,2358.073,14364.363,4108.343,4347.045,27190.282,401.146
2024-02-15 11:00:00,2304.352,13529.404,4038.717,4255.932,26188.241,376.997
2024-02-15 12:00:00,2304.177,13364.457,3730.825,4198.952,25697.859,365.629
2024-02-15 13:00:00,2271.467,13223.072,3509.218,4126.432,25195.463,369.051
2024-02-15 14:00:00,2255.261,13949.864,3770.879,4290.527,26307.726,404.961
2024-02-15 15:00:00,2012.484,14820.595,3983.315,4375.257,27261.584,449.184
2024-02-15 16:00:00,2105.027,14865.736,4168.799,4486.627,27658.064,479.495
2024-02-15 17:00:00,2153.696,14845.011,4373.748,4651.74,27969.853,475.734
2024-02-15 18:00:00,2175.546,14828.829,4460.033,4648.41,28077.895,455.386
2024-02-15 19:00:00,2185.06,14700.221,4167.676,4528.992,27449.938,446.467
2024-02-15 20:00:00,2179.918,13955.826,3710.424,4158.53,26049.777,434.607
2024-02-15 21:00:00,2139.019,12176.038,3145.55,3747.83,23293.904,406.608
2024-02-15 22:00:00,2081.237,11006.356,2396.503,3385.877,20932.916,387.116
2024-02-15 23:00:00,2071.382,9519.272,2252.757,3256.84,19140.67,366.236
2024-02-16 00:00:00,1919.466,8487.285,1997.834,3036.042,17400.268,340.692
2024-02-16 01:00:00,1921.452,7434.288,1930.827,2983.317,16260.593,322.348
2024-02-16 02:00:00,1934.164,7196.377,1901.068,2973.42,15936.709,316.553
2024-02-16 03:00:00,1945.227,7591.286,1929.892,3017.635,16526.013,322.303
2024-02-16 04:00:00,2000.741,8065.688,1957.593,3175.532,17279.586,326.277
2024-02-16 05:00:00,2037.561,8115.656,2135.215,3344.345,17687.177,322.945
2024-02-16 06:00:00,2101.648,9243.886,2657.789,3738.95,19795.119,331.801
2024-02-16 07:00:00,2128.81,10439.687,3090.897,3923.487,21610.096,338.617
2024-02-16 08:00:00,2237.943,10924.025,3078.731,3881.122,22084.569,323.283
2024-02-16 09:00:00,2258.348,10296.883,3092.956,3885.747,21550.273,304.627
2024-02-16 10:00:00,2254.766,9846.896,2770.839,3539.242,20445.948,280.194
2024-02-16 11:00:00,2212.602,9803.176,2650.303,3381.715,20029.96,270.566
2024-02-16 12:00:00,2160.756,9522.111,2373.856,3339.812,19313.457,260.228
2024-02-16 13:00:00,2130.65,9882.384,2251.822,3219.655,19467.452,274.424
2024-02-16 14:00:00,2084.201,10599.524,2545.302,3319.925,20583.933,304.283
2024-02-16 15:00:00,2028.374,11331.426,2788.059,3525.552,21685.869,336.686
2024-02-16 16:00:00,2275.741,12421.046,2832.043,3595.575,23133.756,375.959
2024-02-16 17:00:00,2061.373,13083.676,2978.97,3618.977,23697.201,389.784
2024-02-16 18:00:00,2046.389,13060.396,3142.181,3746.257,24018.553,388.348
2024-02-16 19:00:00,2049.375,13097.019,3172.315,3741.632,24133.382,394.983
2024-02-16 20:00:00,2045.365,13018.663,2998.061,3687.797,23833.801,394.453
2024-02-16 21:00:00,2045.763,12494.861,2530.702,3516.857,22653.455,394.369
2024-02-16 22:00:00,2036.244,12290.166,2212.142,3407.43,22014.362,390.798
2024-02-16 23:00:00,2039.882,10958.661,2153.371,3077.39,20293.799,374.629
2024-02-17 00:00:00,1896.406,10383.473,2170.778,2834.947,19303.497,373.581
2024-02-17 01:00:00,1894.763,10018.942,2119.306,2754.472,18865.185,368.694
2024-02-17 02:00:00,1891.698,9720.276,2083.932,2749.755,18512.487,361.632
2024-02-17 03:00:00,1881.561,9693.305,2063.156,2815.892,18537.052,368.355
2024-02-17 04:00:00,1922.032,9813.68,2118.371,2832.265,18722.106,367.62
2024-02-17 05:00:00,1935.029,9732.767,2247.33,2911.167,18849.624,362.225
2024-02-17 06:00:00,1983.345,9467.886,2372.919,3015.877,18791.124,352.933
2024-02-17 07:00:00,1976.789,9446.025,2380.406,3234.917,18914.67,357.965
2024-02-17 08:00:00,1921.14,9829.294,2460.701,3404.655,19488.439,357.681
2024-02-17 09:00:00,1924.725,9152.185,2548.858,3479.487,18880.815,331.578
2024-02-17 10:00:00,1902.157,8856.075,2540.996,3458.49,18611.726,316.049
2024-02-17 11:00:00,1868.51,8511.417,2569.072,3264.425,18097.724,304.956
2024-02-17 12:00:00,1872.914,8682.61,2471.932,3222.707,18115.821,307.47
2024-02-17 13:00:00,1859.781,9132.312,2148.13,3208.925,18228.788,320.128
2024-02-17 14:00:00,1854.67,9677.691,2054.734,3294.21,18882.887,354.163
2024-02-17 15:00:00,1841.366,10918.063,2198.104,3640.807,20435.261,412.476
2024-02-17 16:00:00,1790.566,12125.219,2549.045,4217.915,22493.256,485.369
2024-02-17 17:00:00,1769.153,12244.743,2735.465,4701.782,23489.231,522.837
2024-02-17 18:00:00,1777.349,12281.082,2955.574,4950.885,23963.366,525.548
2024-02-17 19:00:00,1784.845,12267.738,2900.172,5048.38,23973.981,531.255
2024-02-17 20:00:00,1796.044,12188.245,2689.421,4819.905,23446.265,547.604
2024-02-17 21:00:00,1784.182,11942.669,2347.465,4623.805,22629.801,555.435
2024-02-17 22:00:00,1764.646,11750.467,2065.963,4156.032,21665.682,548.693
2024-02-17 23:00:00,1779.9,10201.207,1898.447,3999.892,19790.932,512.91
2024-02-18 00:00:00,1871.132,9508.484,1927.833,3433.515,18819.441,489.06
2024-02-18 01:00:00,1881.751,8051.777,1725.317,3144.36,16925.956,444.597
2024-02-18 02:00:00,1853.845,6812.539,1705.103,3147.042,15662.251,406.405
2024-02-18 03:00:00,1882.458,5851.244,1708.659,3157.495,14602.993,376.621
2024-02-18 04:00:00,1885.589,5904.05,1688.632,3277.93,14767.882,360.125
2024-02-18 05:00:00,1864.471,5682.605,1711.28,3168.04,14012.438,335.195
2024-02-18 06:00:00,1828.367,5669.262,1817.778,3169.797,14008.333,318.489
2024-02-18 07:00:00,1718.604,5873.104,1887.966,3303.46,14723.357,313.466
2024-02-18 08:00:00,1722.173,5613.617,1893.207,3319.925,14514.0,276.133
2024-02-18 09:00:00,1723.768,5570.464,1843.982,3111.245,14193.564,241.326
2024-02-18 10:00:00,1731.792,5548.887,1839.116,2894.055,14009.996,217.742
2024-02-18 11:00:00,1735.72,5531.001,1797.002,2847.065,14037.422,212.55
2024-02-18 12:00:00,1744.93,5508.573,1782.403,2752.53,13982.643,212.999
2024-02-18 13:00:00,1734.703,5513.399,1793.072,2719.97,13844.282,221.974
2024-02-18 14:00:00,1733.114,5524.755,1790.078,2745.592,13921.727,236.54
2024-02-18 15:00:00,1741.538,5646.265,1830.132,2835.317,14169.011,248.718
2024-02-18 16:00:00,1746.911,6810.836,1931.951,3002.28,15460.162,281.891
2024-02-18 17:00:00,1748.009,8444.131,2092.166,3209.387,17524.015,310.557
2024-02-18 18:00:00,1742.764,8980.708,2219.628,3338.795,18282.702,307.424
2024-02-18 19:00:00,1743.87,7794.277,2250.324,3136.035,16736.571,290.373
2024-02-18 20:00:00,1731.882,6473.276,2215.885,3056.67,15157.738,267.097
2024-02-18 21:00:00,1720.501,5765.505,2080.001,2797.947,13866.889,247.136
2024-02-18 22:00:00,1731.302,5734.275,1760.505,2647.82,13386.157,237.159
2024-02-18 23:00:00,1735.403,5714.687,1720.076,2610.82,13384.893,233.076
2024-02-19 00:00:00,1712.728,5592.041,1700.611,2567.067,13226.064,221.337
2024-02-19 01:00:00,1705.276,5616.456,1755.638,2550.602,13269.94,220.996
2024-02-19 02:00:00,1713.127,5618.727,1945.801,2524.517,13525.693,229.087
2024-02-19 03:00:00,1707.662,5635.194,1957.593,2533.675,13522.692,228.356
2024-02-19 04:00:00,1699.858,5743.076,2069.707,2566.605,13711.892,236.574
2024-02-19 05:00:00,1709.958,6411.953,2304.228,2762.335,14833.546,258.691
2024-02-19 06:00:00,1701.573,8691.694,2522.654,3219.562,17877.645,291.831
2024-02-19 07:00:00,1698.886,10417.258,2822.498,3595.297,20284.646,309.653
2024-02-19 08:00:00,1699.826,10294.896,3109.426,3622.77,20495.487,304.92
2024-02-19 09:00:00,1707.593,9909.923,3442.586,3586.51,20387.996,292.231
2024-02-19 10:00:00,1700.968,9642.77,3261.22,3494.657,19827.019,284.004
2024-02-19 11:00:00,1703.401,9458.234,3281.808,3404.747,19578.7,273.502
2024-02-19 12:00:00,1704.348,9427.003,3210.123,3438.14,19527.213,273.83
2024-02-19 13:00:00,1713.088,9560.154,3114.293,3443.69,19504.26,281.35
2024-02-19 14:00:00,1717.859,10273.887,3296.782,3447.39,20505.264,306.297
2024-02-19 15:00:00,1713.442,10809.044,3344.323,3494.75,21102.944,332.683
2024-02-19 16:00:00,1740.86,11634.635,3520.448,3586.972,22173.037,362.764
2024-02-19 17:00:00,1727.592,11775.734,3774.997,3763.37,22724.048,373.495
2024-02-19 18:00:00,1724.814,11911.724,4014.573,3926.355,23358.462,374.968
2024-02-19 19:00:00,1735.306,11865.448,3848.367,3920.99,23202.371,373.091
2024-02-19 20:00:00,1731.558,11515.111,3452.506,3897.957,22487.646,369.907
2024-02-19 21:00:00,1735.004,10738.637,3095.389,3693.625,21188.897,356.991
2024-02-19 22:00:00,1729.856,10276.726,2766.722,3370.06,19908.827,343.029
2024-02-19 23:00:00,1738.978,9285.904,2295.619,3203.652,18236.024,329.472
2024-02-20 00:00:00,1844.549,8942.381,2052.113,2967.777,17725.295,337.646
2024-02-20 01:00:00,1842.435,8948.343,1961.336,2967.87,17444.282,335.234
2024-02-20 02:00:00,1824.401,8940.962,1924.09,2996.545,17390.101,332.714
2024-02-20 03:00:00,1801.438,8774.31,1928.208,2998.58,17230.717,332.851
2024-02-20 04:00:00,1799.189,8855.79,1935.32,3079.147,17395.297,341.151
2024-02-20 05:00:00,1803.418,9501.102,2123.986,3479.857,18694.798,355.134
2024-02-20 06:00:00,1815.58,10669.648,3077.982,3719.802,21028.281,372.696
2024-02-20 07:00:00,1803.193,11724.064,3824.97,3963.077,22958.823,384.997
2024-02-20 08:00:00,1847.981,11751.603,4086.632,4133.0,23485.26,377.967
2024-02-20 09:00:00,1857.458,11238.022,3880.185,4014.415,22596.317,353.702
2024-02-20 10:00:00,1863.972,11355.842,3532.427,3947.63,22216.787,328.259
2024-02-20 11:00:00,1861.593,9873.3,3338.146,3848.747,20472.877,290.083
2024-02-20 12:00:00,1872.13,8649.961,2991.324,3624.527,18756.606,260.73
2024-02-20 13:00:00,1882.279,8481.606,2995.628,3575.502,18517.175,257.353
2024-02-20 14:00:00,1884.528,8701.915,3059.078,3537.207,18722.946,267.006
2024-02-20 15:00:00,1878.93,9591.668,3061.511,3653.48,19576.678,299.101
2024-02-20 16:00:00,1885.981,10374.672,3367.906,3832.837,21084.721,344.88
2024-02-20 17:00:00,1887.126,10969.45,3909.009,3909.797,22436.185,369.941
2024-02-20 18:00:00,1885.23,11354.99,4347.732,3950.682,23246.62,364.185
2024-02-20 19:00:00,1881.879,10954.687,4682.95,4037.91,23301.141,354.171
2024-02-20 20:00:00,1877.206,9470.157,4487.546,3977.322,21540.411,328.847
2024-02-20 21:00:00,1870.688,8525.895,4255.457,3932.46,20287.826,312.484
2024-02-20 22:00:00,1874.436,8364.354,3870.266,3804.532,19616.137,309.394
2024-02-20 23:00:00,1881.397,7497.031,3821.415,3672.442,18563.961,300.699
2024-02-21 00:00:00,1860.197,5842.159,3660.263,3327.787,16438.004,274.67
2024-02-21 01:00:00,1850.451,5053.476,3415.634,3305.587,15260.124,259.106
2024-02-21 02:00:00,1848.477,4820.676,3460.554,3220.302,15157.416,263.965
2024-02-21 03:00:00,1847.378,4960.923,3678.044,3191.35,15400.44,268.265
2024-02-21 04:00:00,1822.377,5339.083,3675.611,3209.387,15701.628,275.837
2024-02-21 05:00:00,1831.942,7463.813,3483.389,3410.667,17789.836,308.866
2024-02-21 06:00:00,1852.662,9047.425,3731.761,3604.362,19875.071,329.511
2024-02-21 07:00:00,1845.03,9212.657,3791.468,3794.82,20243.223,324.503
2024-02-21 08:00:00,1850.361,8932.445,3700.317,3827.472,19940.134,310.957
2024-02-21 09:00:00,1848.837,8884.181,3301.087,3715.455,19468.42,284.863
2024-02-21 10:00:00,1865.112,8645.134,2734.528,3601.217,18468.54,255.994
2024-02-21 11:00:00,1857.98,8597.723,2648.805,3421.305,18217.489,243.408
2024-02-21 12:00:00,1860.165,8321.769,2803.781,3359.7,18037.867,235.918
2024-02-21 13:00:00,1863.186,8316.658,3058.143,3317.797,18280.859,247.342
2024-02-21 14:00:00,1871.916,8723.492,3179.802,3429.075,18930.91,269.436
2024-02-21 15:00:00,1899.701,9007.111,3354.991,3587.527,19552.656,302.281
2024-02-21 16:00:00,1917.245,9275.968,3452.506,3696.03,20003.909,330.367
2024-02-21 17:00:00,1931.882,9322.812,3639.487,3906.005,20449.141,336.568
2024-02-21 18:00:00,1931.384,9325.082,3716.787,3999.8,20813.857,320.19
2024-02-21 19:00:00,1971.055,8900.647,3532.988,3811.285,19994.642,302.602
2024-02-21 20:00:00,2044.557,8182.94,3415.26,3430.0,18839.772,281.408
2024-02-21 21:00:00,1993.666,6212.084,3191.219,3055.467,16353.048,248.732
2024-02-21 22:00:00,1959.413,4939.915,2585.917,2721.357,14150.708,222.036
2024-02-21 23:00:00,1965.227,4690.08,2223.372,2688.797,13435.466,211.868
2024-02-22 00:00:00,1979.243,4690.08,2252.57,2609.247,13369.615,212.882
2024-02-22 01:00:00,1974.929,4347.692,2482.6,2556.337,12948.379,209.961
2024-02-22 02:00:00,1971.068,4342.015,2255.752,2607.027,12887.732,214.783
