Datum von;Datum bis;Generation_DE Block D [MW] Berechnete Auflösungen;Generation_DE Block C [MW] Berechnete Auflösungen;Generation_DE Block B [MW] Berechnete Auflösungen;Generation_DE Block A [MW] Berechnete Auflösungen
02.05.2025 20:00;02.05.2025 20:15;73,750;67,750;68,000;73,500
02.05.2025 20:15;02.05.2025 20:30;73,750;67,750;68,000;73,500
02.05.2025 20:30;02.05.2025 20:45;73,750;67,750;68,000;73,500
02.05.2025 20:45;02.05.2025 21:00;73,750;67,750;68,000;73,500
02.05.2025 21:00;02.05.2025 21:15;71,500;63,750;64,000;71,250
02.05.2025 21:15;02.05.2025 21:30;71,500;63,750;64,000;71,250
02.05.2025 21:30;02.05.2025 21:45;71,500;63,750;64,000;71,250
02.05.2025 21:45;02.05.2025 22:00;71,500;63,750;64,000;71,250
02.05.2025 22:00;02.05.2025 22:15;69,250;65,250;65,500;53,000
02.05.2025 22:15;02.05.2025 22:30;69,250;65,250;65,500;53,000
02.05.2025 22:30;02.05.2025 22:45;69,250;65,250;65,500;53,000
02.05.2025 22:45;02.05.2025 23:00;69,250;65,250;65,500;53,000
02.05.2025 23:00;02.05.2025 23:15;67,250;66,250;66,250;43,500
02.05.2025 23:15;02.05.2025 23:30;67,250;66,250;66,250;43,500
02.05.2025 23:30;02.05.2025 23:45;67,250;66,250;66,250;43,500
02.05.2025 23:45;03.05.2025 00:00;67,250;66,250;66,250;43,500
03.05.2025 00:00;03.05.2025 00:15;63,500;61,250;61,250;60,250
03.05.2025 00:15;03.05.2025 00:30;63,500;61,250;61,250;60,250
03.05.2025 00:30;03.05.2025 00:45;63,500;61,250;61,250;60,250
03.05.2025 00:45;03.05.2025 01:00;63,500;61,250;61,250;60,250
03.05.2025 01:00;03.05.2025 01:15;34,000;16,500;38,250;46,750
03.05.2025 01:15;03.05.2025 01:30;34,000;16,500;38,250;46,750
03.05.2025 01:30;03.05.2025 01:45;34,000;16,500;38,250;46,750
03.05.2025 01:45;03.05.2025 02:00;34,000;16,500;38,250;46,750
03.05.2025 02:00;03.05.2025 02:15;0,000;0,000;0,000;0,750
03.05.2025 02:15;03.05.2025 02:30;0,000;0,000;0,000;0,750
03.05.2025 02:30;03.05.2025 02:45;0,000;0,000;0,000;0,750
03.05.2025 02:45;03.05.2025 03:00;0,000;0,000;0,000;0,750
03.05.2025 03:00;03.05.2025 03:15;0,000;0,000;0,000;0,250
03.05.2025 03:15;03.05.2025 03:30;0,000;0,000;0,000;0,250
03.05.2025 03:30;03.05.2025 03:45;0,000;0,000;0,000;0,250
03.05.2025 03:45;03.05.2025 04:00;0,000;0,000;0,000;0,250
03.05.2025 04:00;03.05.2025 04:15;0,000;0,000;0,000;38,750
03.05.2025 04:15;03.05.2025 04:30;0,000;0,000;0,000;38,750
03.05.2025 04:30;03.05.2025 04:45;0,000;0,000;0,000;38,750
03.05.2025 04:45;03.05.2025 05:00;0,000;0,000;0,000;38,750
03.05.2025 05:00;03.05.2025 05:15;0,000;0,000;0,000;19,000
03.05.2025 05:15;03.05.2025 05:30;0,000;0,000;0,000;19,000
03.05.2025 05:30;03.05.2025 05:45;0,000;0,000;0,000;19,000
03.05.2025 05:45;03.05.2025 06:00;0,000;0,000;0,000;19,000
03.05.2025 06:00;03.05.2025 06:15;0,000;0,000;0,000;39,250
03.05.2025 06:15;03.05.2025 06:30;0,000;0,000;0,000;39,250
03.05.2025 06:30;03.05.2025 06:45;0,000;0,000;0,000;39,250
03.05.2025 06:45;03.05.2025 07:00;0,000;0,000;0,000;39,250
03.05.2025 07:00;03.05.2025 07:15;0,000;0,000;0,000;22,750
03.05.2025 07:15;03.05.2025 07:30;0,000;0,000;0,000;22,750
03.05.2025 07:30;03.05.2025 07:45;0,000;0,000;0,000;22,750
03.05.2025 07:45;03.05.2025 08:00;0,000;0,000;0,000;22,750
03.05.2025 08:00;03.05.2025 08:15;0,000;0,000;0,000;19,750
03.05.2025 08:15;03.05.2025 08:30;0,000;0,000;0,000;19,750
03.05.2025 08:30;03.05.2025 08:45;0,000;0,000;0,000;19,750
03.05.2025 08:45;03.05.2025 09:00;0,000;0,000;0,000;19,750
03.05.2025 09:00;03.05.2025 09:15;0,000;0,000;0,000;0,000
03.05.2025 09:15;03.05.2025 09:30;0,000;0,000;0,000;0,000
03.05.2025 09:30;03.05.2025 09:45;0,000;0,000;0,000;0,000
03.05.2025 09:45;03.05.2025 10:00;0,000;0,000;0,000;0,000
03.05.2025 10:00;03.05.2025 10:15;0,000;0,000;0,000;0,000
03.05.2025 10:15;03.05.2025 10:30;0,000;0,000;0,000;0,000
03.05.2025 10:30;03.05.2025 10:45;0,000;0,000;0,000;0,000
03.05.2025 10:45;03.05.2025 11:00;0,000;0,000;0,000;0,000
03.05.2025 11:00;03.05.2025 11:15;0,000;0,000;0,000;0,000
03.05.2025 11:15;03.05.2025 11:30;0,000;0,000;0,000;0,000
03.05.2025 11:30;03.05.2025 11:45;0,000;0,000;0,000;0,000
03.05.2025 11:45;03.05.2025 12:00;0,000;0,000;0,000;0,000
03.05.2025 12:00;03.05.2025 12:15;0,000;0,000;0,000;0,000
03.05.2025 12:15;03.05.2025 12:30;0,000;0,000;0,000;0,000
03.05.2025 12:30;03.05.2025 12:45;0,000;0,000;0,000;0,000
03.05.2025 12:45;03.05.2025 13:00;0,000;0,000;0,000;0,000
03.05.2025 13:00;03.05.2025 13:15;0,000;0,000;0,000;0,000
03.05.2025 13:15;03.05.2025 13:30;0,000;0,000;0,000;0,000
03.05.2025 13:30;03.05.2025 13:45;0,000;0,000;0,000;0,000
03.05.2025 13:45;03.05.2025 14:00;0,000;0,000;0,000;0,000
03.05.2025 14:00;03.05.2025 14:15;0,000;0,000;0,000;0,000
03.05.2025 14:15;03.05.2025 14:30;0,000;0,000;0,000;0,000
03.05.2025 14:30;03.05.2025 14:45;0,000;0,000;0,000;0,000
03.05.2025 14:45;03.05.2025 15:00;0,000;0,000;0,000;0,000
03.05.2025 15:00;03.05.2025 15:15;0,000;0,000;0,000;0,000
03.05.2025 15:15;03.05.2025 15:30;0,000;0,000;0,000;0,000
03.05.2025 15:30;03.05.2025 15:45;0,000;0,000;0,000;0,000
03.05.2025 15:45;03.05.2025 16:00;0,000;0,000;0,000;0,000
03.05.2025 16:00;03.05.2025 16:15;0,000;0,000;0,000;0,000
03.05.2025 16:15;03.05.2025 16:30;0,000;0,000;0,000;0,000
03.05.2025 16:30;03.05.2025 16:45;0,000;0,000;0,000;0,000
03.05.2025 16:45;03.05.2025 17:00;0,000;0,000;0,000;0,000
03.05.2025 17:00;03.05.2025 17:15;0,000;0,000;0,000;0,000
03.05.2025 17:15;03.05.2025 17:30;0,000;0,000;0,000;0,000
03.05.2025 17:30;03.05.2025 17:45;0,000;0,000;0,000;0,000
03.05.2025 17:45;03.05.2025 18:00;0,000;0,000;0,000;0,000
03.05.2025 18:00;03.05.2025 18:15;30,000;31,250;48,000;46,750
03.05.2025 18:15;03.05.2025 18:30;30,000;31,250;48,000;46,750
03.05.2025 18:30;03.05.2025 18:45;30,000;31,250;48,000;46,750
03.05.2025 18:45;03.05.2025 19:00;30,000;31,250;48,000;46,750
03.05.2025 19:00;03.05.2025 19:15;72,750;70,750;70,750;72,250
03.05.2025 19:15;03.05.2025 19:30;72,750;70,750;70,750;72,250
03.05.2025 19:30;03.05.2025 19:45;72,750;70,750;70,750;72,250
03.05.2025 19:45;03.05.2025 20:00;72,750;70,750;70,750;72,250
03.05.2025 20:00;03.05.2025 20:15;70,500;69,000;69,000;70,250
03.05.2025 20:15;03.05.2025 20:30;70,500;69,000;69,000;70,250
03.05.2025 20:30;03.05.2025 20:45;70,500;69,000;69,000;70,250
03.05.2025 20:45;03.05.2025 21:00;70,500;69,000;69,000;70,250
03.05.2025 21:00;03.05.2025 21:15;68,250;66,500;66,500;68,000
03.05.2025 21:15;03.05.2025 21:30;68,250;66,500;66,500;68,000
03.05.2025 21:30;03.05.2025 21:45;68,250;66,500;66,500;68,000
03.05.2025 21:45;03.05.2025 22:00;68,250;66,500;66,500;68,000
03.05.2025 22:00;03.05.2025 22:15;65,500;64,750;64,750;65,500
03.05.2025 22:15;03.05.2025 22:30;65,500;64,750;64,750;65,500
03.05.2025 22:30;03.05.2025 22:45;65,500;64,750;64,750;65,500
03.05.2025 22:45;03.05.2025 23:00;65,500;64,750;64,750;65,500
03.05.2025 23:00;03.05.2025 23:15;62,750;61,750;61,750;62,750
03.05.2025 23:15;03.05.2025 23:30;62,750;61,750;61,750;62,750
03.05.2025 23:30;03.05.2025 23:45;62,750;61,750;61,750;62,750
03.05.2025 23:45;04.05.2025 00:00;62,750;61,750;61,750;62,750
04.05.2025 00:00;04.05.2025 00:15;0,000;0,000;12,000;34,750
04.05.2025 00:15;04.05.2025 00:30;0,000;0,000;12,000;34,750
04.05.2025 00:30;04.05.2025 00:45;0,000;0,000;12,000;34,750
04.05.2025 00:45;04.05.2025 01:00;0,000;0,000;12,000;34,750
04.05.2025 01:00;04.05.2025 01:15;0,000;0,000;0,000;30,750
04.05.2025 01:15;04.05.2025 01:30;0,000;0,000;0,000;30,750
04.05.2025 01:30;04.05.2025 01:45;0,000;0,000;0,000;30,750
04.05.2025 01:45;04.05.2025 02:00;0,000;0,000;0,000;30,750
04.05.2025 02:00;04.05.2025 02:15;0,000;0,000;0,000;33,750
04.05.2025 02:15;04.05.2025 02:30;0,000;0,000;0,000;33,750
04.05.2025 02:30;04.05.2025 02:45;0,000;0,000;0,000;33,750
04.05.2025 02:45;04.05.2025 03:00;0,000;0,000;0,000;33,750
04.05.2025 03:00;04.05.2025 03:15;0,000;0,000;0,000;24,750
04.05.2025 03:15;04.05.2025 03:30;0,000;0,000;0,000;24,750
04.05.2025 03:30;04.05.2025 03:45;0,000;0,000;0,000;24,750
04.05.2025 03:45;04.05.2025 04:00;0,000;0,000;0,000;24,750
04.05.2025 04:00;04.05.2025 04:15;0,000;0,000;0,000;23,500
04.05.2025 04:15;04.05.2025 04:30;0,000;0,000;0,000;23,500
04.05.2025 04:30;04.05.2025 04:45;0,000;0,000;0,000;23,500
04.05.2025 04:45;04.05.2025 05:00;0,000;0,000;0,000;23,500
04.05.2025 05:00;04.05.2025 05:15;0,000;0,000;0,000;16,000
04.05.2025 05:15;04.05.2025 05:30;0,000;0,000;0,000;16,000
04.05.2025 05:30;04.05.2025 05:45;0,000;0,000;0,000;16,000
04.05.2025 05:45;04.05.2025 06:00;0,000;0,000;0,000;16,000
04.05.2025 06:00;04.05.2025 06:15;0,000;0,000;0,000;0,000
04.05.2025 06:15;04.05.2025 06:30;0,000;0,000;0,000;0,000
04.05.2025 06:30;04.05.2025 06:45;0,000;0,000;0,000;0,000
04.05.2025 06:45;04.05.2025 07:00;0,000;0,000;0,000;0,000
04.05.2025 07:00;04.05.2025 07:15;0,000;0,000;0,000;0,000
04.05.2025 07:15;04.05.2025 07:30;0,000;0,000;0,000;0,000
04.05.2025 07:30;04.05.2025 07:45;0,000;0,000;0,000;0,000
04.05.2025 07:45;04.05.2025 08:00;0,000;0,000;0,000;0,000
04.05.2025 08:00;04.05.2025 08:15;0,000;0,000;0,000;0,000
04.05.2025 08:15;04.05.2025 08:30;0,000;0,000;0,000;0,000
04.05.2025 08:30;04.05.2025 08:45;0,000;0,000;0,000;0,000
04.05.2025 08:45;04.05.2025 09:00;0,000;0,000;0,000;0,000
04.05.2025 09:00;04.05.2025 09:15;0,000;0,000;0,000;0,000
04.05.2025 09:15;04.05.2025 09:30;0,000;0,000;0,000;0,000
04.05.2025 09:30;04.05.2025 09:45;0,000;0,000;0,000;0,000
04.05.2025 09:45;04.05.2025 10:00;0,000;0,000;0,000;0,000
04.05.2025 10:00;04.05.2025 10:15;0,000;0,000;0,000;0,000
04.05.2025 10:15;04.05.2025 10:30;0,000;0,000;0,000;0,000
04.05.2025 10:30;04.05.2025 10:45;0,000;0,000;0,000;0,000
04.05.2025 10:45;04.05.2025 11:00;0,000;0,000;0,000;0,000
04.05.2025 11:00;04.05.2025 11:15;0,000;0,000;0,000;0,000
04.05.2025 11:15;04.05.2025 11:30;0,000;0,000;0,000;0,000
04.05.2025 11:30;04.05.2025 11:45;0,000;0,000;0,000;0,000
04.05.2025 11:45;04.05.2025 12:00;0,000;0,000;0,000;0,000
04.05.2025 12:00;04.05.2025 12:15;0,000;0,000;0,000;0,000
04.05.2025 12:15;04.05.2025 12:30;0,000;0,000;0,000;0,000
04.05.2025 12:30;04.05.2025 12:45;0,000;0,000;0,000;0,000
04.05.2025 12:45;04.05.2025 13:00;0,000;0,000;0,000;0,000
04.05.2025 13:00;04.05.2025 13:15;0,000;0,000;0,000;0,000
04.05.2025 13:15;04.05.2025 13:30;0,000;0,000;0,000;0,000
04.05.2025 13:30;04.05.2025 13:45;0,000;0,000;0,000;0,000
04.05.2025 13:45;04.05.2025 14:00;0,000;0,000;0,000;0,000
04.05.2025 14:00;04.05.2025 14:15;0,000;0,000;0,000;0,000
04.05.2025 14:15;04.05.2025 14:30;0,000;0,000;0,000;0,000
04.05.2025 14:30;04.05.2025 14:45;0,000;0,000;0,000;0,000
04.05.2025 14:45;04.05.2025 15:00;0,000;0,000;0,000;0,000
04.05.2025 15:00;04.05.2025 15:15;0,000;0,000;0,000;0,000
04.05.2025 15:15;04.05.2025 15:30;0,000;0,000;0,000;0,000
04.05.2025 15:30;04.05.2025 15:45;0,000;0,000;0,000;0,000
04.05.2025 15:45;04.05.2025 16:00;0,000;0,000;0,000;0,000
04.05.2025 16:00;04.05.2025 16:15;0,000;0,000;0,000;0,000
04.05.2025 16:15;04.05.2025 16:30;0,000;0,000;0,000;0,000
04.05.2025 16:30;04.05.2025 16:45;0,000;0,000;0,000;0,000
04.05.2025 16:45;04.05.2025 17:00;0,000;0,000;0,000;0,000
04.05.2025 17:00;04.05.2025 17:15;5,500;0,000;0,000;16,750
04.05.2025 17:15;04.05.2025 17:30;5,500;0,000;0,000;16,750
04.05.2025 17:30;04.05.2025 17:45;5,500;0,000;0,000;16,750
04.05.2025 17:45;04.05.2025 18:00;5,500;0,000;0,000;16,750
04.05.2025 18:00;04.05.2025 18:15;13,750;15,250;21,750;22,000
04.05.2025 18:15;04.05.2025 18:30;13,750;15,250;21,750;22,000
04.05.2025 18:30;04.05.2025 18:45;13,750;15,250;21,750;22,000
04.05.2025 18:45;04.05.2025 19:00;13,750;15,250;21,750;22,000
04.05.2025 19:00;04.05.2025 19:15;77,000;70,250;70,500;77,000
04.05.2025 19:15;04.05.2025 19:30;77,000;70,250;70,500;77,000
04.05.2025 19:30;04.05.2025 19:45;77,000;70,250;70,500;77,000
04.05.2025 19:45;04.05.2025 20:00;77,000;70,250;70,500;77,000
04.05.2025 20:00;04.05.2025 20:15;57,750;62,250;62,250;58,000
04.05.2025 20:15;04.05.2025 20:30;57,750;62,250;62,250;58,000
04.05.2025 20:30;04.05.2025 20:45;57,750;62,250;62,250;58,000
04.05.2025 20:45;04.05.2025 21:00;57,750;62,250;62,250;58,000
04.05.2025 21:00;04.05.2025 21:15;56,250;60,250;60,250;56,500
04.05.2025 21:15;04.05.2025 21:30;56,250;60,250;60,250;56,500
04.05.2025 21:30;04.05.2025 21:45;56,250;60,250;60,250;56,500
04.05.2025 21:45;04.05.2025 22:00;56,250;60,250;60,250;56,500
04.05.2025 22:00;04.05.2025 22:15;42,000;56,250;56,250;49,750
04.05.2025 22:15;04.05.2025 22:30;42,000;56,250;56,250;49,750
04.05.2025 22:30;04.05.2025 22:45;42,000;56,250;56,250;49,750
04.05.2025 22:45;04.05.2025 23:00;42,000;56,250;56,250;49,750
04.05.2025 23:00;04.05.2025 23:15;0,000;1,250;13,500;21,250
04.05.2025 23:15;04.05.2025 23:30;0,000;1,250;13,500;21,250
04.05.2025 23:30;04.05.2025 23:45;0,000;1,250;13,500;21,250
04.05.2025 23:45;05.05.2025 00:00;0,000;1,250;13,500;21,250
05.05.2025 00:00;05.05.2025 00:15;0,000;0,000;0,000;27,500
05.05.2025 00:15;05.05.2025 00:30;0,000;0,000;0,000;27,500
05.05.2025 00:30;05.05.2025 00:45;0,000;0,000;0,000;27,500
05.05.2025 00:45;05.05.2025 01:00;0,000;0,000;0,000;27,500
05.05.2025 01:00;05.05.2025 01:15;0,000;0,000;0,000;0,000
05.05.2025 01:15;05.05.2025 01:30;0,000;0,000;0,000;0,000
05.05.2025 01:30;05.05.2025 01:45;0,000;0,000;0,000;0,000
05.05.2025 01:45;05.05.2025 02:00;0,000;0,000;0,000;0,000
05.05.2025 02:00;05.05.2025 02:15;0,000;0,000;0,000;0,000
05.05.2025 02:15;05.05.2025 02:30;0,000;0,000;0,000;0,000
05.05.2025 02:30;05.05.2025 02:45;0,000;0,000;0,000;0,000
05.05.2025 02:45;05.05.2025 03:00;0,000;0,000;0,000;0,000
05.05.2025 03:00;05.05.2025 03:15;0,000;0,000;0,000;0,000
05.05.2025 03:15;05.05.2025 03:30;0,000;0,000;0,000;0,000
05.05.2025 03:30;05.05.2025 03:45;0,000;0,000;0,000;0,000
05.05.2025 03:45;05.05.2025 04:00;0,000;0,000;0,000;0,000
05.05.2025 04:00;05.05.2025 04:15;0,000;0,000;0,000;0,000
05.05.2025 04:15;05.05.2025 04:30;0,000;0,000;0,000;0,000
05.05.2025 04:30;05.05.2025 04:45;0,000;0,000;0,000;0,000
05.05.2025 04:45;05.05.2025 05:00;0,000;0,000;0,000;0,000
05.05.2025 05:00;05.05.2025 05:15;0,000;0,000;0,250;27,250
05.05.2025 05:15;05.05.2025 05:30;0,000;0,000;0,250;27,250
05.05.2025 05:30;05.05.2025 05:45;0,000;0,000;0,250;27,250
05.05.2025 05:45;05.05.2025 06:00;0,000;0,000;0,250;27,250
05.05.2025 06:00;05.05.2025 06:15;50,250;50,250;63,250;59,750
05.05.2025 06:15;05.05.2025 06:30;50,250;50,250;63,250;59,750
05.05.2025 06:30;05.05.2025 06:45;50,250;50,250;63,250;59,750
05.05.2025 06:45;05.05.2025 07:00;50,250;50,250;63,250;59,750
05.05.2025 07:00;05.05.2025 07:15;71,000;64,500;64,500;71,000
05.05.2025 07:15;05.05.2025 07:30;71,000;64,500;64,500;71,000
05.05.2025 07:30;05.05.2025 07:45;71,000;64,500;64,500;71,000
05.05.2025 07:45;05.05.2025 08:00;71,000;64,500;64,500;71,000
05.05.2025 08:00;05.05.2025 08:15;51,750;48,250;55,500;55,500
05.05.2025 08:15;05.05.2025 08:30;51,750;48,250;55,500;55,500
05.05.2025 08:30;05.05.2025 08:45;51,750;48,250;55,500;55,500
05.05.2025 08:45;05.05.2025 09:00;51,750;48,250;55,500;55,500
05.05.2025 09:00;05.05.2025 09:15;14,000;15,500;26,500;23,750
05.05.2025 09:15;05.05.2025 09:30;14,000;15,500;26,500;23,750
05.05.2025 09:30;05.05.2025 09:45;14,000;15,500;26,500;23,750
05.05.2025 09:45;05.05.2025 10:00;14,000;15,500;26,500;23,750
05.05.2025 10:00;05.05.2025 10:15;0,000;0,000;0,000;0,000
05.05.2025 10:15;05.05.2025 10:30;0,000;0,000;0,000;0,000
05.05.2025 10:30;05.05.2025 10:45;0,000;0,000;0,000;0,000
05.05.2025 10:45;05.05.2025 11:00;0,000;0,000;0,000;0,000
05.05.2025 11:00;05.05.2025 11:15;0,000;0,000;0,000;0,000
05.05.2025 11:15;05.05.2025 11:30;0,000;0,000;0,000;0,000
05.05.2025 11:30;05.05.2025 11:45;0,000;0,000;0,000;0,000
05.05.2025 11:45;05.05.2025 12:00;0,000;0,000;0,000;0,000
05.05.2025 12:00;05.05.2025 12:15;0,000;0,000;0,000;0,000
05.05.2025 12:15;05.05.2025 12:30;0,000;0,000;0,000;0,000
05.05.2025 12:30;05.05.2025 12:45;0,000;0,000;0,000;0,000
05.05.2025 12:45;05.05.2025 13:00;0,000;0,000;0,000;0,000
05.05.2025 13:00;05.05.2025 13:15;0,000;0,000;0,000;0,000
05.05.2025 13:15;05.05.2025 13:30;0,000;0,000;0,000;0,000
05.05.2025 13:30;05.05.2025 13:45;0,000;0,000;0,000;0,000
05.05.2025 13:45;05.05.2025 14:00;0,000;0,000;0,000;0,000
05.05.2025 14:00;05.05.2025 14:15;0,000;0,000;0,000;0,000
05.05.2025 14:15;05.05.2025 14:30;0,000;0,000;0,000;0,000
05.05.2025 14:30;05.05.2025 14:45;0,000;0,000;0,000;0,000
05.05.2025 14:45;05.05.2025 15:00;0,000;0,000;0,000;0,000
05.05.2025 15:00;05.05.2025 15:15;0,000;0,000;0,000;0,000
05.05.2025 15:15;05.05.2025 15:30;0,000;0,000;0,000;0,000
05.05.2025 15:30;05.05.2025 15:45;0,000;0,000;0,000;0,000
05.05.2025 15:45;05.05.2025 16:00;0,000;0,000;0,000;0,000
05.05.2025 16:00;05.05.2025 16:15;0,000;0,000;0,000;0,000
05.05.2025 16:15;05.05.2025 16:30;0,000;0,000;0,000;0,000
05.05.2025 16:30;05.05.2025 16:45;0,000;0,000;0,000;0,000
05.05.2025 16:45;05.05.2025 17:00;0,000;0,000;0,000;0,000
05.05.2025 17:00;05.05.2025 17:15;0,000;0,000;0,250;19,750
05.05.2025 17:15;05.05.2025 17:30;0,000;0,000;0,250;19,750
05.05.2025 17:30;05.05.2025 17:45;0,000;0,000;0,250;19,750
05.05.2025 17:45;05.05.2025 18:00;0,000;0,000;0,250;19,750
05.05.2025 18:00;05.05.2025 18:15;43,500;48,750;64,250;57,750
05.05.2025 18:15;05.05.2025 18:30;43,500;48,750;64,250;57,750
05.05.2025 18:30;05.05.2025 18:45;43,500;48,750;64,250;57,750
05.05.2025 18:45;05.05.2025 19:00;43,500;48,750;64,250;57,750
05.05.2025 19:00;05.05.2025 19:15;62,500;62,000;62,000;62,500
05.05.2025 19:15;05.05.2025 19:30;62,500;62,000;62,000;62,500
05.05.2025 19:30;05.05.2025 19:45;62,500;62,000;62,000;62,500
05.05.2025 19:45;05.05.2025 20:00;62,500;62,000;62,000;62,500
05.05.2025 20:00;05.05.2025 20:15;56,750;61,000;61,000;56,750
05.05.2025 20:15;05.05.2025 20:30;56,750;61,000;61,000;56,750
05.05.2025 20:30;05.05.2025 20:45;56,750;61,000;61,000;56,750
05.05.2025 20:45;05.05.2025 21:00;56,750;61,000;61,000;56,750
05.05.2025 21:00;05.05.2025 21:15;47,500;57,500;57,500;47,750
05.05.2025 21:15;05.05.2025 21:30;47,500;57,500;57,500;47,750
05.05.2025 21:30;05.05.2025 21:45;47,500;57,500;57,500;47,750
05.05.2025 21:45;05.05.2025 22:00;47,500;57,500;57,500;47,750
05.05.2025 22:00;05.05.2025 22:15;38,000;44,750;45,500;50,500
05.05.2025 22:15;05.05.2025 22:30;38,000;44,750;45,500;50,500
05.05.2025 22:30;05.05.2025 22:45;38,000;44,750;45,500;50,500
05.05.2025 22:45;05.05.2025 23:00;38,000;44,750;45,500;50,500
05.05.2025 23:00;05.05.2025 23:15;0,000;0,000;0,000;20,500
05.05.2025 23:15;05.05.2025 23:30;0,000;0,000;0,000;20,500
05.05.2025 23:30;05.05.2025 23:45;0,000;0,000;0,000;20,500
05.05.2025 23:45;06.05.2025 00:00;0,000;0,000;0,000;20,500
06.05.2025 00:00;06.05.2025 00:15;0,000;0,000;0,000;0,250
06.05.2025 00:15;06.05.2025 00:30;0,000;0,000;0,000;0,250
06.05.2025 00:30;06.05.2025 00:45;0,000;0,000;0,000;0,250
06.05.2025 00:45;06.05.2025 01:00;0,000;0,000;0,000;0,250
06.05.2025 01:00;06.05.2025 01:15;0,000;0,000;0,000;0,000
06.05.2025 01:15;06.05.2025 01:30;0,000;0,000;0,000;0,000
06.05.2025 01:30;06.05.2025 01:45;0,000;0,000;0,000;0,000
06.05.2025 01:45;06.05.2025 02:00;0,000;0,000;0,000;0,000
06.05.2025 02:00;06.05.2025 02:15;0,000;0,000;0,000;0,000
06.05.2025 02:15;06.05.2025 02:30;0,000;0,000;0,000;0,000
06.05.2025 02:30;06.05.2025 02:45;0,000;0,000;0,000;0,000
06.05.2025 02:45;06.05.2025 03:00;0,000;0,000;0,000;0,000
06.05.2025 03:00;06.05.2025 03:15;0,000;0,000;0,000;27,500
06.05.2025 03:15;06.05.2025 03:30;0,000;0,000;0,000;27,500
06.05.2025 03:30;06.05.2025 03:45;0,000;0,000;0,000;27,500
06.05.2025 03:45;06.05.2025 04:00;0,000;0,000;0,000;27,500
06.05.2025 04:00;06.05.2025 04:15;0,000;0,000;0,000;27,750
06.05.2025 04:15;06.05.2025 04:30;0,000;0,000;0,000;27,750
06.05.2025 04:30;06.05.2025 04:45;0,000;0,000;0,000;27,750
06.05.2025 04:45;06.05.2025 05:00;0,000;0,000;0,000;27,750
06.05.2025 05:00;06.05.2025 05:15;0,000;0,250;0,000;41,750
06.05.2025 05:15;06.05.2025 05:30;0,000;0,250;0,000;41,750
06.05.2025 05:30;06.05.2025 05:45;0,000;0,250;0,000;41,750
06.05.2025 05:45;06.05.2025 06:00;0,000;0,250;0,000;41,750
06.05.2025 06:00;06.05.2025 06:15;64,000;65,750;65,750;63,750
06.05.2025 06:15;06.05.2025 06:30;64,000;65,750;65,750;63,750
06.05.2025 06:30;06.05.2025 06:45;64,000;65,750;65,750;63,750
06.05.2025 06:45;06.05.2025 07:00;64,000;65,750;65,750;63,750
06.05.2025 07:00;06.05.2025 07:15;64,000;61,250;61,250;63,750
06.05.2025 07:15;06.05.2025 07:30;64,000;61,250;61,250;63,750
06.05.2025 07:30;06.05.2025 07:45;64,000;61,250;61,250;63,750
06.05.2025 07:45;06.05.2025 08:00;64,000;61,250;61,250;63,750
06.05.2025 08:00;06.05.2025 08:15;35,250;31,750;39,500;49,250
06.05.2025 08:15;06.05.2025 08:30;35,250;31,750;39,500;49,250
06.05.2025 08:30;06.05.2025 08:45;35,250;31,750;39,500;49,250
06.05.2025 08:45;06.05.2025 09:00;35,250;31,750;39,500;49,250
06.05.2025 09:00;06.05.2025 09:15;0,000;0,000;0,000;15,250
06.05.2025 09:15;06.05.2025 09:30;0,000;0,000;0,000;15,250
06.05.2025 09:30;06.05.2025 09:45;0,000;0,000;0,000;15,250
06.05.2025 09:45;06.05.2025 10:00;0,000;0,000;0,000;15,250
06.05.2025 10:00;06.05.2025 10:15;0,000;0,000;0,000;0,000
06.05.2025 10:15;06.05.2025 10:30;0,000;0,000;0,000;0,000
06.05.2025 10:30;06.05.2025 10:45;0,000;0,000;0,000;0,000
06.05.2025 10:45;06.05.2025 11:00;0,000;0,000;0,000;0,000
06.05.2025 11:00;06.05.2025 11:15;0,000;0,000;0,000;0,000
06.05.2025 11:15;06.05.2025 11:30;0,000;0,000;0,000;0,000
06.05.2025 11:30;06.05.2025 11:45;0,000;0,000;0,000;0,000
06.05.2025 11:45;06.05.2025 12:00;0,000;0,000;0,000;0,000
06.05.2025 12:00;06.05.2025 12:15;0,000;0,000;0,000;0,000
06.05.2025 12:15;06.05.2025 12:30;0,000;0,000;0,000;0,000
06.05.2025 12:30;06.05.2025 12:45;0,000;0,000;0,000;0,000
06.05.2025 12:45;06.05.2025 13:00;0,000;0,000;0,000;0,000
06.05.2025 13:00;06.05.2025 13:15;0,000;0,000;0,000;0,000
06.05.2025 13:15;06.05.2025 13:30;0,000;0,000;0,000;0,000
06.05.2025 13:30;06.05.2025 13:45;0,000;0,000;0,000;0,000
06.05.2025 13:45;06.05.2025 14:00;0,000;0,000;0,000;0,000
06.05.2025 14:00;06.05.2025 14:15;0,000;0,000;0,000;0,000
06.05.2025 14:15;06.05.2025 14:30;0,000;0,000;0,000;0,000
06.05.2025 14:30;06.05.2025 14:45;0,000;0,000;0,000;0,000
06.05.2025 14:45;06.05.2025 15:00;0,000;0,000;0,000;0,000
06.05.2025 15:00;06.05.2025 15:15;0,000;0,000;0,000;0,000
