datetime,lignite_generation,hard_coal_generation,fossil_gas_generation,other_conventional_generation,lignite_emissions,hard_coal_emissions,fossil_gas_emissions,other_conventional_emission,total_generation,delta_generation,total_emissions,delta_emissions
2023-06-04 09:15:00+00:00,0.0,63.25,87.75,67.75,0.0,47.9854,68.7956,105.0609,218.75,0.0,221.84,0.06999999999999318
2023-06-04 09:30:00+00:00,0.0,63.25,87.75,67.75,0.0,48.0511,68.4289,105.4383,218.75,0.0,221.92,0.07999999999998408
2023-06-04 09:45:00+00:00,0.0,63.25,87.75,67.75,0.0,48.1168,68.0623,105.8157,218.75,0.0,221.99,0.0700000000000216
2023-06-04 10:00:00+00:00,0.0,64.0,87.75,68.0,0.0,48.9042,66.681,107.9263,219.75,1.0,223.51,1.5199999999999818
2023-06-04 10:15:00+00:00,0.0,64.0,87.75,68.0,0.0,48.8708,66.9986,107.4163,219.75,0.0,223.29,-0.21999999999999886
2023-06-04 10:30:00+00:00,0.0,64.0,87.75,68.0,0.0,48.8373,67.3161,106.9063,219.75,0.0,223.06,-0.22999999999998977
2023-06-04 10:45:00+00:00,0.0,64.0,87.75,68.0,0.0,48.8039,67.6337,106.3963,219.75,0.0,222.83,-0.22999999999998977
2023-06-04 11:00:00+00:00,0.0,64.5,87.75,68.25,0.0,48.4954,68.4227,104.7354,220.5,0.75,221.65,-1.1800000000000068
2023-06-04 11:15:00+00:00,0.0,64.5,87.75,68.25,0.0,48.8992,68.432,105.26,220.5,0.0,222.59,0.9399999999999977
2023-06-04 11:30:00+00:00,0.0,64.5,87.75,68.25,0.0,49.3031,68.4413,105.7846,220.5,0.0,223.53,0.9399999999999977
2023-06-04 11:45:00+00:00,0.0,64.5,87.75,68.25,0.0,49.7069,68.4506,106.3091,220.5,0.0,224.47,0.9399999999999977
2023-06-04 12:00:00+00:00,0.0,64.75,87.75,68.25,0.0,50.5859,66.5916,106.9923,220.75,0.25,224.17,-0.30000000000001137
2023-06-04 12:15:00+00:00,0.0,64.75,87.75,68.25,0.0,50.8175,67.8464,107.4217,220.75,0.0,226.09,1.920000000000016
2023-06-04 12:30:00+00:00,0.0,64.75,87.75,68.25,0.0,51.0492,69.1012,107.851,220.75,0.0,228.0,1.9099999999999966
2023-06-04 12:45:00+00:00,0.0,64.75,87.75,68.25,0.0,51.2809,70.356,108.2803,220.75,0.0,229.92,1.9199999999999875
2023-06-04 13:00:00+00:00,0.0,65.25,87.75,68.25,0.0,51.7046,75.155,109.9989,221.25,0.5,236.86,6.940000000000026
2023-06-04 13:15:00+00:00,0.0,65.25,87.75,68.25,0.0,52.0781,74.1416,109.5756,221.25,0.0,235.8,-1.0600000000000023
2023-06-04 13:30:00+00:00,0.0,66.0,87.75,68.25,0.0,53.0545,73.1282,109.1522,222.0,0.75,235.33,-0.46999999999999886
2023-06-04 13:45:00+00:00,0.0,66.0,87.75,68.25,0.0,53.4323,72.1149,108.7289,222.0,0.0,234.28,-1.0500000000000114
2023-06-04 14:00:00+00:00,0.0,66.25,87.75,68.25,0.0,55.3355,68.9171,108.0003,222.25,0.25,232.25,-2.030000000000001
2023-06-04 14:15:00+00:00,0.0,66.25,87.75,68.25,0.0,54.849,69.4146,107.7869,222.25,0.0,232.05,-0.19999999999998863
2023-06-04 14:30:00+00:00,0.0,67.25,87.75,68.25,0.0,55.1831,69.9122,107.5736,223.25,1.0,232.67,0.6199999999999761
2023-06-04 14:45:00+00:00,0.0,67.5,87.75,68.25,0.0,54.8926,70.4097,107.3603,223.5,0.25,232.66,-0.009999999999990905
2023-06-04 15:00:00+00:00,0.0,71.75,91.0,68.25,0.0,56.5863,78.8387,107.5521,231.0,7.5,242.98,10.319999999999993
2023-06-04 15:15:00+00:00,0.0,71.75,92.75,68.25,0.0,56.897,77.5205,107.0703,232.75,1.75,241.49,-1.4899999999999807
2023-06-04 15:30:00+00:00,0.0,72.0,107.75,68.25,0.0,57.407,86.7648,106.5885,248.0,15.25,250.76,9.269999999999982
2023-06-04 15:45:00+00:00,0.0,73.25,119.25,68.25,0.0,58.7208,92.381,106.1068,260.75,12.75,257.21,6.449999999999989
2023-06-04 16:00:00+00:00,0.0,74.25,163.25,68.0,0.0,60.3451,127.5897,104.3955,305.5,44.75,292.33,35.120000000000005
2023-06-04 16:15:00+00:00,0.0,75.5,203.75,68.0,0.0,61.3573,149.4808,104.4858,347.25,41.75,315.32,22.99000000000001
2023-06-04 16:30:00+00:00,0.0,77.25,245.25,68.0,0.0,62.7756,168.1768,104.5762,390.5,43.25,335.53,20.20999999999998
2023-06-04 16:45:00+00:00,0.0,78.5,246.5,68.0,0.0,63.7875,157.2236,104.6665,393.0,2.5,325.68,-9.849999999999966
2023-06-04 17:00:00+00:00,0.0,79.5,256.25,68.0,0.0,65.5805,137.8646,104.2914,403.75,10.75,307.74,-17.939999999999998
2023-06-04 17:15:00+00:00,0.0,80.75,251.0,68.0,0.0,65.9848,133.6162,104.6924,399.75,-4.0,304.29,-3.4499999999999886
2023-06-04 17:30:00+00:00,0.0,97.0,254.0,68.0,0.0,78.5105,133.7722,105.0933,419.0,19.25,317.38,13.089999999999975
2023-06-04 17:45:00+00:00,0.0,99.0,251.0,68.0,0.0,79.3607,130.7684,105.4943,418.0,-1.0,315.62,-1.759999999999991
2023-06-04 18:00:00+00:00,0.0,98.75,254.75,67.5,0.0,78.2878,130.3168,106.3341,421.0,3.0,314.94,-0.6800000000000068
2023-06-04 18:15:00+00:00,0.0,98.75,258.75,67.5,0.0,77.5691,131.6182,105.9266,425.0,4.0,315.11,0.17000000000001592
2023-06-04 18:30:00+00:00,0.0,98.75,260.75,67.5,0.0,76.8503,131.885,105.519,427.0,2.0,314.25,-0.8600000000000136
2023-06-04 18:45:00+00:00,0.0,98.75,261.25,67.5,0.0,76.1316,131.386,105.1114,427.5,0.5,312.63,-1.6200000000000045
2023-06-04 19:00:00+00:00,0.0,98.5,263.25,67.25,0.0,74.5515,131.7561,103.9711,429.0,1.5,310.28,-2.3500000000000227
2023-06-04 19:15:00+00:00,0.0,98.25,263.5,67.25,0.0,74.1191,131.054,103.8013,429.0,0.0,308.97,-1.3099999999999454
2023-06-04 19:30:00+00:00,0.0,98.25,263.75,67.25,0.0,73.8758,130.3502,103.6314,429.25,0.25,307.86,-1.1100000000000136
2023-06-04 19:45:00+00:00,0.0,98.25,264.0,67.25,0.0,73.6326,129.6449,103.4616,429.5,0.25,306.74,-1.1200000000000045
2023-06-04 20:00:00+00:00,0.0,98.25,265.5,67.5,0.0,72.4804,129.4046,103.2692,431.25,1.75,305.15,-1.5900000000000318
2023-06-04 20:15:00+00:00,0.0,96.25,265.75,67.5,0.0,71.3883,128.8084,103.3708,429.5,-1.75,303.57,-1.579999999999984
2023-06-04 20:30:00+00:00,0.0,81.5,265.75,67.5,0.0,60.7728,128.0903,103.4725,414.75,-14.75,292.34,-11.230000000000018
2023-06-04 20:45:00+00:00,0.0,80.25,266.0,67.5,0.0,60.1603,127.4921,103.5741,413.75,-1.0,291.23,-1.1099999999999568
2023-06-04 21:00:00+00:00,0.0,82.0,268.0,67.5,0.0,61.8813,124.2431,103.3548,417.5,3.75,289.48,-1.75
2023-06-04 21:15:00+00:00,0.0,82.0,268.25,67.5,0.0,62.1408,126.0164,103.6709,417.75,0.25,291.83,2.349999999999966
2023-06-04 21:30:00+00:00,0.0,80.75,268.25,67.5,0.0,61.449,127.6738,103.9869,416.5,-1.25,293.11,1.2800000000000296
2023-06-04 21:45:00+00:00,0.0,79.5,241.5,67.5,0.0,60.7492,116.4342,104.3029,388.5,-28.0,281.49,-11.620000000000005
2023-06-04 22:00:00+00:00,0.0,86.75,189.75,65.5,0.0,67.106,93.8078,100.6005,342.0,-46.5,261.51,-19.980000000000018
2023-06-04 22:15:00+00:00,0.0,86.25,135.75,65.5,0.0,66.6345,67.5013,101.5233,287.5,-54.5,235.66,-25.849999999999994
2023-06-04 22:30:00+00:00,0.0,86.0,102.25,65.5,0.0,66.3569,51.1371,102.4462,253.75,-33.75,219.94,-15.719999999999999
2023-06-04 22:45:00+00:00,0.0,86.0,96.25,65.5,0.0,66.2725,48.4128,103.3691,247.75,-6.0,218.05,-1.8899999999999864
2023-06-04 23:00:00+00:00,0.0,86.25,97.0,65.25,0.0,65.7494,48.712,105.3727,248.5,0.75,219.83,1.7800000000000011
2023-06-04 23:15:00+00:00,0.0,86.25,97.0,65.25,0.0,66.086,49.1778,105.3399,248.5,0.0,220.6,0.7699999999999818
2023-06-04 23:30:00+00:00,0.0,86.25,97.0,65.25,0.0,66.4227,49.6436,105.3071,248.5,0.0,221.37,0.7700000000000102
2023-06-04 23:45:00+00:00,0.0,86.25,97.0,65.25,0.0,66.7594,50.1094,105.2743,248.5,0.0,222.14,0.7699999999999818
2023-06-05 00:00:00+00:00,0.0,86.25,97.25,65.0,0.0,65.6981,50.5514,103.8701,248.5,0.0,220.12,-2.019999999999982
2023-06-05 00:15:00+00:00,0.0,86.25,97.25,65.0,0.0,66.9736,51.1391,104.4829,248.5,0.0,222.6,2.4799999999999898
2023-06-05 00:30:00+00:00,0.0,86.25,97.25,65.0,0.0,68.2491,51.7267,105.0958,248.5,0.0,225.07,2.469999999999999
2023-06-05 00:45:00+00:00,0.0,86.25,97.25,65.0,0.0,69.5247,52.3144,105.7087,248.5,0.0,227.55,2.480000000000018
2023-06-05 01:00:00+00:00,0.0,86.0,97.25,64.75,0.0,72.6666,54.0081,107.0685,248.0,-0.5,233.74,6.189999999999998
2023-06-05 01:15:00+00:00,0.0,86.0,100.75,64.75,0.0,72.6561,55.827,106.9228,251.5,3.5,235.41,1.6699999999999875
2023-06-05 01:30:00+00:00,0.0,86.0,102.75,64.75,0.0,72.6456,56.808,106.7772,253.5,2.0,236.23,0.8199999999999932
2023-06-05 01:45:00+00:00,0.0,86.0,102.75,64.75,0.0,72.6351,56.6807,106.6315,253.5,0.0,235.95,-0.28000000000000114
2023-06-05 02:00:00+00:00,0.0,85.0,106.0,64.25,0.0,68.4968,59.2579,106.0293,255.25,1.75,233.78,-2.1699999999999875
2023-06-05 02:15:00+00:00,0.0,85.0,106.5,64.25,0.0,70.6753,58.7922,105.6417,255.75,0.5,235.11,1.3300000000000125
2023-06-05 02:30:00+00:00,0.0,85.0,106.5,64.25,0.0,72.8538,58.047,105.2541,255.75,0.0,236.15,1.039999999999992
2023-06-05 02:45:00+00:00,0.0,85.0,106.5,64.25,0.0,75.0323,57.3018,104.8665,255.75,0.0,237.2,1.049999999999983
2023-06-05 03:00:00+00:00,0.0,82.5,103.25,63.75,0.0,83.5671,55.1091,102.9395,249.5,-6.25,241.62,4.420000000000016
2023-06-05 03:15:00+00:00,0.0,82.5,106.25,63.75,0.0,80.394,55.8322,103.0448,252.5,3.0,239.27,-2.3499999999999943
2023-06-05 03:30:00+00:00,0.0,88.0,107.0,63.75,0.0,82.3689,55.3419,103.15,258.75,6.25,240.86,1.5900000000000034
2023-06-05 03:45:00+00:00,0.0,102.5,112.75,63.75,0.0,91.9986,57.384,103.2553,279.0,20.25,252.64,11.779999999999973
2023-06-05 04:00:00+00:00,0.0,110.75,132.75,60.75,0.0,93.0487,67.8401,98.2558,304.25,25.25,259.14,6.5
2023-06-05 04:15:00+00:00,0.0,120.75,147.75,60.75,0.0,98.8644,73.6415,98.517,329.25,25.0,271.02,11.879999999999995
2023-06-05 04:30:00+00:00,0.0,123.25,178.75,60.75,0.0,98.2718,86.8372,98.7782,362.75,33.5,283.89,12.870000000000005
2023-06-05 04:45:00+00:00,0.0,123.25,246.25,60.75,0.0,95.6323,116.522,99.0393,430.25,67.5,311.19,27.30000000000001
2023-06-05 05:00:00+00:00,0.0,123.25,285.25,61.0,0.0,89.4135,129.6305,100.0702,469.5,39.25,319.11,7.920000000000016
2023-06-05 05:15:00+00:00,0.0,123.25,287.25,61.0,0.0,89.3633,127.9064,100.0945,471.5,2.0,317.36,-1.75
2023-06-05 05:30:00+00:00,0.0,123.25,293.25,61.0,0.0,89.313,127.8902,100.1189,477.5,6.0,317.32,-0.040000000000020464
2023-06-05 05:45:00+00:00,0.0,123.25,298.25,61.0,0.0,89.2627,127.3371,100.1432,482.5,5.0,316.74,-0.5799999999999841
2023-06-05 06:00:00+00:00,0.0,121.75,298.5,66.25,0.0,85.9069,121.4881,107.5783,486.5,4.0,314.97,-1.7699999999999818
2023-06-05 06:15:00+00:00,0.0,116.75,298.25,66.25,0.0,83.8233,120.9801,108.4116,481.25,-5.25,313.22,-1.75
2023-06-05 06:30:00+00:00,0.0,104.75,298.25,66.25,0.0,76.5035,120.5739,109.2449,469.25,-12.0,306.32,-6.900000000000034
2023-06-05 06:45:00+00:00,0.0,103.25,283.0,66.25,0.0,76.6854,114.0233,110.0782,452.5,-16.75,300.79,-5.529999999999973
2023-06-05 07:00:00+00:00,0.0,102.25,292.5,66.75,0.0,79.4435,114.1444,114.0795,461.5,9.0,307.67,6.8799999999999955
2023-06-05 07:15:00+00:00,0.0,93.25,291.5,66.75,0.0,72.2594,115.5738,113.3911,451.5,-10.0,301.22,-6.449999999999989
2023-06-05 07:30:00+00:00,0.0,93.0,286.0,66.75,0.0,71.8746,115.1785,112.7027,445.75,-5.75,299.76,-1.4600000000000364
2023-06-05 07:45:00+00:00,0.0,93.25,289.0,66.75,0.0,71.8763,118.1907,112.0143,449.0,3.25,302.08,2.319999999999993
2023-06-05 08:00:00+00:00,0.0,94.5,289.0,70.25,0.0,71.659,116.9133,116.9346,453.75,4.75,305.51,3.430000000000007
2023-06-05 08:15:00+00:00,0.0,94.5,283.25,70.25,0.0,72.1293,118.4936,116.38,448.0,-5.75,307.0,1.490000000000009
2023-06-05 08:30:00+00:00,0.0,94.5,269.25,70.25,0.0,72.5996,116.3503,115.8253,434.0,-14.0,304.78,-2.2200000000000273
2023-06-05 08:45:00+00:00,0.0,94.5,287.75,70.25,0.0,73.07,128.3131,115.2707,452.5,18.5,316.65,11.870000000000005
2023-06-05 09:00:00+00:00,0.0,88.5,277.0,70.5,0.0,70.2812,132.037,112.7851,436.0,-16.5,315.1,-1.5499999999999545
2023-06-05 09:15:00+00:00,0.0,88.75,236.5,70.5,0.0,69.9895,113.9983,113.7985,395.75,-40.25,297.79,-17.310000000000002
2023-06-05 09:30:00+00:00,0.0,88.5,180.25,70.5,0.0,69.3035,87.8497,114.8119,339.25,-56.5,271.97,-25.819999999999993
2023-06-05 09:45:00+00:00,0.0,88.0,131.0,70.5,0.0,68.4258,64.5478,115.8253,289.5,-49.75,248.8,-23.170000000000016
2023-06-05 10:00:00+00:00,0.0,88.25,112.5,70.75,0.0,67.3022,55.2138,118.762,271.5,-18.0,241.28,-7.52000000000001
2023-06-05 10:15:00+00:00,0.0,88.5,112.5,70.75,0.0,67.5735,56.2648,118.8095,271.75,0.25,242.65,1.3700000000000045
2023-06-05 10:30:00+00:00,0.0,88.75,112.5,70.75,0.0,67.8452,57.3158,118.857,272.0,0.25,244.02,1.3700000000000045
2023-06-05 10:45:00+00:00,0.0,88.75,112.5,70.75,0.0,67.9261,58.3668,118.9046,272.0,0.0,245.2,1.1799999999999784
2023-06-05 11:00:00+00:00,0.0,88.75,112.0,71.0,0.0,68.2241,62.1467,118.7818,271.75,-0.25,249.15,3.950000000000017
2023-06-05 11:15:00+00:00,0.0,88.0,111.75,71.0,0.0,67.5842,61.1348,119.2233,270.75,-1.0,247.94,-1.210000000000008
2023-06-05 11:30:00+00:00,0.0,87.25,112.0,71.0,0.0,66.9455,60.3965,119.6648,270.25,-0.5,247.01,-0.9300000000000068
2023-06-05 11:45:00+00:00,0.0,86.75,109.0,71.0,0.0,66.4994,57.9271,120.1063,266.75,-3.5,244.53,-2.4799999999999898
2023-06-05 12:00:00+00:00,0.0,86.5,108.75,71.0,0.0,65.2434,53.8487,122.5334,266.25,-0.5,241.63,-2.9000000000000057
2023-06-05 12:15:00+00:00,0.0,86.0,108.75,71.0,0.0,65.4723,55.116,121.6577,265.75,-0.5,242.25,0.6200000000000045
2023-06-05 12:30:00+00:00,0.0,85.5,108.75,71.0,0.0,65.6941,56.3833,120.7821,265.25,-0.5,242.86,0.6100000000000136
2023-06-05 12:45:00+00:00,0.0,85.0,108.75,71.0,0.0,65.9088,57.6506,119.9065,264.75,-0.5,243.47,0.6099999999999852
2023-06-05 13:00:00+00:00,0.0,84.5,108.5,71.0,0.0,61.6459,59.1757,118.1043,264.0,-0.75,238.93,-4.539999999999992
2023-06-05 13:15:00+00:00,0.0,84.5,108.5,71.0,0.0,65.2472,60.297,117.8714,264.0,0.0,243.42,4.489999999999981
2023-06-05 13:30:00+00:00,0.0,84.25,108.5,71.0,0.0,68.6449,61.4183,117.6385,263.75,-0.25,247.7,4.280000000000001
2023-06-05 13:45:00+00:00,0.0,84.0,108.5,71.0,0.0,72.0212,62.5395,117.4057,263.5,-0.25,251.97,4.27000000000001
2023-06-05 14:00:00+00:00,0.0,84.0,108.5,71.0,0.0,81.0925,65.9441,118.3126,263.5,0.0,265.35,13.380000000000024
2023-06-05 14:15:00+00:00,0.0,84.0,108.5,71.0,0.0,81.82,65.6282,117.3217,263.5,0.0,264.77,-0.5800000000000409
2023-06-05 14:30:00+00:00,0.0,85.5,108.5,71.0,0.0,84.0217,65.3123,116.3308,265.0,1.5,265.66,0.8900000000000432
2023-06-05 14:45:00+00:00,0.0,93.25,108.5,71.0,0.0,92.4454,64.9964,115.3399,272.75,7.75,272.78,7.119999999999948
2023-06-05 15:00:00+00:00,0.0,99.5,120.0,71.25,0.0,104.6876,76.6978,112.7999,290.75,18.0,294.19,21.410000000000025
2023-06-05 15:15:00+00:00,0.0,112.75,120.0,71.25,0.0,115.8789,72.9544,113.14,304.0,13.25,301.97,7.78000000000003
2023-06-05 15:30:00+00:00,0.0,119.5,120.0,71.25,0.0,119.9022,69.211,113.4802,310.75,6.75,302.59,0.6199999999999477
2023-06-05 15:45:00+00:00,0.0,118.0,125.25,71.25,0.0,115.5196,68.3319,113.8203,314.5,3.75,297.67,-4.919999999999959
2023-06-05 16:00:00+00:00,0.0,127.25,146.0,71.0,0.0,124.1855,71.3604,112.5624,344.25,29.75,308.11,10.439999999999998
2023-06-05 16:15:00+00:00,0.0,139.25,159.25,71.0,0.0,131.0997,76.7103,113.7038,369.5,25.25,321.51,13.399999999999977
2023-06-05 16:30:00+00:00,0.0,151.25,213.75,71.0,0.0,137.1873,101.451,114.8452,436.0,66.5,353.48,31.970000000000027
2023-06-05 16:45:00+00:00,0.0,173.25,265.0,71.0,0.0,151.1738,123.9012,115.9865,509.25,73.25,391.06,37.579999999999984
2023-06-05 17:00:00+00:00,0.0,201.0,270.0,71.0,0.0,160.4744,121.7637,117.9007,542.0,32.75,400.14,9.079999999999984
2023-06-05 17:15:00+00:00,0.0,227.25,294.25,71.0,0.0,180.2198,132.2732,118.5732,592.5,50.5,431.07,30.930000000000007
2023-06-05 17:30:00+00:00,0.0,239.75,299.0,71.0,0.0,188.8542,133.9749,119.2456,609.75,17.25,442.07,11.0
2023-06-05 17:45:00+00:00,0.0,240.0,304.25,71.0,0.0,187.771,135.8861,119.9181,615.25,5.5,443.58,1.509999999999991
2023-06-05 18:00:00+00:00,0.0,241.0,305.0,70.75,0.0,190.0296,137.2891,120.3286,616.75,1.5,447.65,4.069999999999993
2023-06-05 18:15:00+00:00,0.0,241.75,305.0,70.75,0.0,187.4642,135.8353,120.9056,617.5,0.75,444.21,-3.4399999999999977
2023-06-05 18:30:00+00:00,0.0,242.25,305.25,70.75,0.0,184.6887,134.4917,121.4826,618.25,0.75,440.66,-3.5499999999999545
2023-06-05 18:45:00+00:00,0.0,242.25,307.5,70.75,0.0,181.5254,134.0174,122.0595,620.5,2.25,437.6,-3.0600000000000023
2023-06-05 19:00:00+00:00,0.0,242.0,308.75,70.5,0.0,190.6921,135.6517,124.5046,621.25,0.75,450.85,13.25
2023-06-05 19:15:00+00:00,0.0,242.0,308.75,70.5,0.0,179.4003,132.532,123.5562,621.25,0.0,435.49,-15.360000000000014
2023-06-05 19:30:00+00:00,0.0,242.0,308.75,70.5,0.0,168.1084,129.4122,122.6079,621.25,0.0,420.13,-15.360000000000014
2023-06-05 19:45:00+00:00,0.0,242.5,308.75,70.5,0.0,157.1406,126.2925,121.6596,621.75,0.5,405.09,-15.04000000000002
2023-06-05 20:00:00+00:00,0.0,238.5,311.25,70.75,0.0,118.48,110.8348,120.3763,620.5,-1.25,349.69,-55.39999999999998
2023-06-05 20:15:00+00:00,0.0,233.5,311.25,70.75,0.0,124.3041,116.8693,119.9623,615.5,-5.0,361.14,11.449999999999989
2023-06-05 20:30:00+00:00,0.0,220.25,311.25,70.75,0.0,125.0869,122.9039,119.5482,602.25,-13.25,367.54,6.400000000000034
2023-06-05 20:45:00+00:00,0.0,205.25,311.25,70.75,0.0,123.8708,128.9385,119.1342,587.25,-15.0,371.94,4.399999999999977
2023-06-05 21:00:00+00:00,0.0,174.0,308.5,70.75,0.0,121.6941,146.291,121.4997,553.25,-34.0,389.48,17.54000000000002
2023-06-05 21:15:00+00:00,0.0,147.75,305.5,70.75,0.0,103.9151,143.8117,119.2383,524.0,-29.25,366.97,-22.50999999999999
2023-06-05 21:30:00+00:00,0.0,136.25,298.75,70.75,0.0,96.3618,139.6009,116.9769,505.75,-18.25,352.94,-14.03000000000003
2023-06-05 21:45:00+00:00,0.0,136.5,298.75,70.75,0.0,97.0744,138.5676,114.7156,506.0,0.25,350.36,-2.579999999999984
2023-06-05 22:00:00+00:00,0.0,139.75,305.0,70.75,0.0,98.453,139.3949,106.7846,515.5,9.5,344.63,-5.730000000000018
2023-06-05 22:15:00+00:00,0.0,140.75,305.0,70.75,0.0,100.675,139.0587,108.4713,516.5,1.0,348.2,3.569999999999993
2023-06-05 22:30:00+00:00,0.0,141.5,305.0,70.75,0.0,102.7371,138.7226,110.158,517.25,0.75,351.62,3.420000000000016
2023-06-05 22:45:00+00:00,0.0,140.5,305.0,70.75,0.0,103.5259,138.3865,111.8447,516.25,-1.0,353.76,2.1399999999999864
2023-06-05 23:00:00+00:00,0.0,125.5,305.25,70.75,0.0,97.0063,138.1007,116.2227,501.5,-14.75,351.33,-2.430000000000007
2023-06-05 23:15:00+00:00,0.0,113.75,305.25,70.75,0.0,87.288,137.8094,116.2218,489.75,-11.75,341.32,-10.009999999999991
2023-06-05 23:30:00+00:00,0.0,112.5,305.25,70.75,0.0,85.6998,137.5181,116.2208,488.5,-1.25,339.44,-1.8799999999999955
2023-06-05 23:45:00+00:00,0.0,112.5,305.25,70.75,0.0,85.0708,137.2268,116.2198,488.5,0.0,338.52,-0.9200000000000159
2023-06-06 00:00:00+00:00,0.0,112.5,301.0,70.75,0.0,76.6824,132.7243,116.3188,484.25,-4.25,325.73,-12.789999999999964
2023-06-06 00:15:00+00:00,0.0,112.5,302.5,70.75,0.0,81.2588,134.6419,116.2512,485.75,1.5,332.15,6.419999999999959
2023-06-06 00:30:00+00:00,0.0,112.75,302.5,70.75,0.0,86.0258,135.8982,116.1837,486.0,0.25,338.11,5.960000000000036
2023-06-06 00:45:00+00:00,0.0,112.75,302.5,70.75,0.0,90.6124,137.1545,116.1161,486.0,0.0,343.88,5.769999999999982
2023-06-06 01:00:00+00:00,0.0,112.25,279.0,70.5,0.0,100.628,127.8893,115.4183,461.75,-24.25,343.94,0.060000000000002274
2023-06-06 01:15:00+00:00,0.0,112.25,279.0,70.5,0.0,102.3392,128.939,115.4978,461.75,0.0,346.78,2.839999999999975
2023-06-06 01:30:00+00:00,0.0,114.0,279.0,70.5,0.0,105.6725,129.9887,115.5774,463.5,1.75,351.24,4.460000000000036
2023-06-06 01:45:00+00:00,0.0,124.75,279.0,70.5,0.0,117.5389,131.0384,115.657,474.25,10.75,364.23,12.990000000000009
2023-06-06 02:00:00+00:00,0.0,138.25,279.0,69.75,0.0,138.6648,131.7995,114.8223,487.0,12.75,385.29,21.060000000000002
2023-06-06 02:15:00+00:00,0.0,151.75,279.0,69.75,0.0,150.304,133.0761,114.69,500.5,13.5,398.07,12.779999999999973
2023-06-06 02:30:00+00:00,0.0,169.5,279.0,69.75,0.0,165.7611,134.3527,114.5576,518.25,17.75,414.67,16.600000000000023
2023-06-06 02:45:00+00:00,0.0,189.5,279.0,69.75,0.0,182.9456,135.6294,114.4253,538.25,20.0,433.0,18.329999999999984
2023-06-06 03:00:00+00:00,0.0,195.0,288.25,69.25,0.0,194.9977,150.2125,112.9849,552.5,14.25,458.2,25.19999999999999
2023-06-06 03:15:00+00:00,0.0,197.0,293.25,69.25,0.0,188.4481,148.3451,113.18,559.5,7.0,449.97,-8.229999999999961
2023-06-06 03:30:00+00:00,0.0,202.25,302.0,69.25,0.0,184.6928,148.165,113.375,573.5,14.0,446.23,-3.740000000000009
2023-06-06 03:45:00+00:00,0.0,211.0,306.5,69.25,0.0,183.5261,145.6977,113.5701,586.75,13.25,442.79,-3.4399999999999977
2023-06-06 04:00:00+00:00,0.0,217.75,308.75,66.25,0.0,169.32,138.0959,108.9996,592.75,6.0,416.42,-26.370000000000005
2023-06-06 04:15:00+00:00,0.0,227.25,324.0,66.25,0.0,175.7867,143.287,109.0789,617.5,24.75,428.15,11.729999999999961
2023-06-06 04:30:00+00:00,0.0,232.0,336.25,66.25,0.0,178.5215,147.013,109.1583,634.5,17.0,434.69,6.5400000000000205
2023-06-06 04:45:00+00:00,0.0,231.75,336.25,66.25,0.0,177.3905,145.3216,109.2377,634.25,-0.25,431.95,-2.740000000000009
2023-06-06 05:00:00+00:00,0.0,232.0,336.0,66.5,0.0,186.2796,142.3559,110.006,634.5,0.25,438.64,6.689999999999998
2023-06-06 05:15:00+00:00,0.0,232.0,335.75,66.5,0.0,178.8678,141.3863,109.9016,634.25,-0.25,430.16,-8.479999999999961
2023-06-06 05:30:00+00:00,0.0,227.25,338.5,66.5,0.0,167.9457,141.6735,109.7973,632.25,-2.0,419.42,-10.740000000000009
2023-06-06 05:45:00+00:00,0.0,227.25,351.75,66.5,0.0,160.6857,146.3142,109.6929,645.5,13.25,416.69,-2.730000000000018
2023-06-06 06:00:00+00:00,0.0,227.5,349.5,66.75,0.0,144.7105,146.4745,109.5276,643.75,-1.75,400.71,-15.980000000000018
2023-06-06 06:15:00+00:00,0.0,227.25,349.25,66.75,0.0,144.4042,144.1175,109.7386,643.25,-0.5,398.26,-2.4499999999999886
2023-06-06 06:30:00+00:00,0.0,227.5,335.5,66.75,0.0,144.4155,136.28,109.9496,629.75,-13.5,390.65,-7.610000000000014
2023-06-06 06:45:00+00:00,0.0,221.25,332.5,66.75,0.0,140.3046,132.9172,110.1606,620.5,-9.25,383.38,-7.269999999999982
2023-06-06 07:00:00+00:00,0.0,216.75,331.5,67.0,0.0,132.8551,127.0967,111.32,615.25,-5.25,371.27,-12.110000000000014
2023-06-06 07:15:00+00:00,0.0,212.75,331.5,67.0,0.0,133.2671,127.3108,111.1767,611.25,-4.0,371.75,0.4800000000000182
2023-06-06 07:30:00+00:00,0.0,198.0,331.5,67.0,0.0,126.693,127.5249,111.0334,596.5,-14.75,365.25,-6.5
2023-06-06 07:45:00+00:00,0.0,197.25,331.5,67.0,0.0,128.8682,127.7391,110.8901,595.75,-0.75,367.5,2.25
2023-06-06 08:00:00+00:00,0.0,178.25,323.25,70.5,0.0,118.2039,113.4812,116.4087,572.0,-23.75,348.09,-19.410000000000025
2023-06-06 08:15:00+00:00,0.0,154.75,318.25,70.5,0.0,105.4577,120.1054,116.341,543.5,-28.5,341.9,-6.189999999999998
2023-06-06 08:30:00+00:00,0.0,140.5,294.0,70.5,0.0,98.323,118.6946,116.2733,505.0,-38.5,333.29,-8.609999999999957
2023-06-06 08:45:00+00:00,0.0,127.5,225.5,70.5,0.0,91.5634,96.9769,116.2057,423.5,-81.5,304.75,-28.54000000000002
