timestamp,Hydro pumped storage consumption,Cross border electricity trading,Hydro Run-of-River,Biomass,Fossil brown coal / lignite,Fossil hard coal,Fossil oil,Fossil coal-derived gas,Fossil gas,Geothermal,Hydro water reservoir,Hydro pumped storage,Others,Waste,Wind offshore,Wind onshore,Solar,Load,Residual load,Renewable share of load,Renewable share of generation,deprecated
2025-02-11 16:30:00+00:00,-602.2,2133.7,1952.6,4979.4,8890.9,8259.5,368.2,566.7,12768.6,22.3,95.7,1144.4,232.1,919.9,6191.2,20753.5,19.1,73222.7,46258.9,47.1,51.3,False
2025-02-11 16:45:00+00:00,-182.0,1737.7,2074.5,5012.0,8867.1,8268.9,368.2,545.6,12888.5,22.3,230.7,2094.3,231.9,897.3,6101.7,21043.4,20.3,74179.0,47013.7,47.1,50.9,False
2025-02-11 17:00:00+00:00,-3.6,-1442.3,2077.8,5051.2,8653.5,8321.3,368.2,506.3,13022.2,22.3,453.6,4033.2,237.5,941.8,5787.3,21269.2,19.6,74202.6,47126.6,47.3,49.6,False
2025-02-11 17:15:00+00:00,-5.2,-1858.1,2082.2,5059.2,8671.2,8313.3,368.2,530.7,13033.7,22.4,538.2,4006.9,239.4,940.4,5760.9,21237.5,19.8,74012.9,46994.7,47.5,49.7,False
2025-02-11 17:30:00+00:00,-6.9,-1892.5,2085.9,5073.9,8642.8,8321.2,368.2,557.6,13057.6,22.4,557.0,4293.9,239.3,947.8,5769.3,21071.5,18.3,73722.6,46863.4,47.5,49.3,False
2025-02-11 17:45:00+00:00,-3.4,-2036.8,2075.8,5062.8,8661.3,8374.0,368.2,520.5,13120.1,22.4,418.1,4202.8,239.3,941.2,5768.8,21205.3,18.9,73295.9,46302.8,47.8,49.3,False
2025-02-11 18:00:00+00:00,-9.6,-2511.0,2069.4,5039.5,8712.9,8463.2,368.2,477.6,13254.8,22.5,574.0,3381.3,247.4,944.8,6006.1,21100.5,17.7,73011.1,45886.8,48.3,49.9,False
2025-02-11 18:15:00+00:00,-18.2,-2491.9,1968.8,5053.2,8729.4,8513.1,368.2,485.1,13254.8,22.6,452.1,3387.7,250.6,945.3,5954.5,21030.8,18.3,72429.2,45425.6,48.3,49.6,False
2025-02-11 18:30:00+00:00,-13.5,-2428.3,1947.7,5035.6,8725.5,8558.3,368.2,490.8,13247.3,22.6,382.1,2565.4,250.7,947.4,5856.2,20596.8,16.6,71919.5,45449.9,47.7,49.7,False
2025-02-11 18:45:00+00:00,-21.7,-1923.0,1898.4,5008.8,8718.2,8561.9,368.2,494.0,13178.9,22.6,136.2,1950.9,250.6,944.1,5861.3,20114.7,16.7,71156.3,45163.6,47.1,49.6,False
2025-02-11 19:00:00+00:00,-25.1,-2782.5,1889.7,4874.1,8753.1,8538.8,368.2,519.3,13151.0,22.7,579.3,1736.1,247.9,944.5,5963.2,19999.5,21.6,69949.8,43965.5,48.3,50.0,False
2025-02-11 19:15:00+00:00,-27.1,-2443.4,1883.8,4851.1,8770.6,8513.7,368.2,500.2,13069.0,22.7,306.5,1251.3,239.4,938.9,6001.9,19838.2,16.2,69057.1,43200.8,48.3,50.1,False
2025-02-11 19:30:00+00:00,-27.4,-2505.8,1878.1,4786.6,8741.7,8463.8,368.2,502.7,12968.8,22.7,208.0,805.4,239.5,931.9,5944.3,19542.8,16.0,68076.8,42573.7,48.2,50.2,False
2025-02-11 19:45:00+00:00,-157.7,-2024.6,1878.1,4758.2,8739.6,8437.4,368.2,531.0,12899.0,22.8,61.2,465.6,239.6,931.0,5760.9,19249.9,8.2,66954.8,41935.8,48.1,50.0,False
2025-02-11 20:00:00+00:00,-20.3,-3773.4,1890.8,4650.9,8761.8,8394.4,368.2,545.2,12889.2,22.8,409.5,1088.0,232.1,927.2,5940.0,18844.4,7.7,66360.2,41568.0,48.5,49.6,False
2025-02-11 20:15:00+00:00,-13.8,-3507.0,1881.1,4642.8,8730.7,8416.9,368.2,544.7,12697.7,22.9,259.2,902.1,228.2,925.0,6064.3,18160.7,6.6,65368.9,41137.3,48.2,49.3,False
2025-02-11 20:30:00+00:00,-124.2,-3478.6,1847.7,4613.2,8751.6,8351.4,368.2,547.9,12428.1,23.0,107.8,694.0,228.3,931.7,6011.8,17767.8,9.3,64276.7,40487.7,48.0,49.2,False
2025-02-11 20:45:00+00:00,-175.3,-3203.9,1835.7,4588.6,8735.5,8131.2,368.2,512.6,12178.2,23.1,79.1,437.9,228.3,931.7,5997.0,17455.9,8.0,63145.7,39684.8,48.2,49.5,False
2025-02-11 21:00:00+00:00,-265.8,-2112.7,1875.9,4464.9,8760.3,7908.7,368.2,496.1,11855.6,23.1,137.7,605.5,224.6,937.3,6142.9,16379.3,0.0,62330.8,39808.6,47.3,49.0,False
2025-02-11 21:15:00+00:00,-341.2,-2592.9,1842.2,4459.1,8761.6,7831.6,368.2,522.5,11616.4,23.3,121.5,398.0,224.5,948.2,6181.1,16114.1,0.0,61649.9,39354.6,47.4,49.1,False
2025-02-11 21:30:00+00:00,-342.4,-2890.1,1838.0,4442.3,8765.8,7811.7,368.2,537.1,11400.3,23.6,253.4,514.0,224.6,937.1,6101.7,15936.1,0.0,60409.1,38371.3,48.1,49.1,False
2025-02-11 21:45:00+00:00,-723.0,-2946.3,1839.9,4424.5,8789.3,7778.8,368.2,536.4,11467.3,23.8,214.2,335.9,224.5,933.9,6059.8,15724.7,0.0,59413.5,37629.0,48.4,48.9,False
2025-02-11 22:00:00+00:00,-1110.6,-2407.5,1837.4,4371.0,8813.6,7527.1,368.2,526.5,11240.3,24.0,275.9,1618.8,224.7,943.2,5936.4,15791.3,0.0,58387.9,36660.1,49.1,48.2,False
2025-02-11 22:15:00+00:00,-1197.5,-2158.3,1840.2,4338.0,8806.9,7518.1,368.2,553.1,10873.7,24.2,133.4,242.9,224.7,939.9,6087.6,15875.2,0.0,57597.3,35634.5,49.9,49.7,False
2025-02-11 22:30:00+00:00,-1427.1,-2640.3,1843.9,4305.8,8766.7,7406.3,368.2,554.4,10743.0,24.2,32.9,102.7,224.7,940.3,6079.2,15762.1,0.0,56502.2,34660.8,50.4,49.9,False
2025-02-11 22:45:00+00:00,-2018.7,-2271.4,1840.3,4282.4,8768.2,7430.3,368.2,539.8,10707.4,24.4,47.3,11.0,227.4,940.7,6032.7,15561.2,0.0,56015.9,34422.0,50.4,49.7,False
2025-02-11 23:00:00+00:00,-3752.4,-404.7,1845.5,4202.3,8873.4,7630.3,370.6,697.3,9679.3,24.4,9.7,4.3,239.7,942.8,6751.7,15671.4,0.0,56256.7,33833.6,51.5,50.8,False
2025-02-11 23:15:00+00:00,-3824.9,-1002.4,1846.8,4189.9,8893.4,7842.6,370.7,521.8,9138.9,24.4,15.7,10.7,239.7,851.3,6887.7,15570.7,0.0,55478.4,33019.9,52.2,51.3,False
2025-02-11 23:30:00+00:00,-4085.5,-832.9,1844.9,4176.3,8988.5,7885.7,370.7,526.6,8812.9,24.3,7.4,15.3,239.8,844.2,6772.5,15401.8,0.0,54767.6,32593.3,52.3,51.2,False
2025-02-11 23:45:00+00:00,-4540.3,-798.2,1845.1,4167.7,9138.1,7907.2,370.7,519.6,8458.0,24.4,6.3,2.7,239.9,849.1,6700.4,15266.0,0.0,54021.0,32054.6,52.6,51.2,False
2025-02-12 00:00:00+00:00,-3906.0,-1358.9,1850.5,4157.6,9456.2,7793.7,370.7,504.1,8225.5,24.5,12.4,0.5,239.7,848.2,6882.2,15192.0,0.0,53473.5,31399.3,53.3,51.3,False
2025-02-12 00:15:00+00:00,-4242.2,-1440.3,1847.2,4151.8,9497.3,7812.5,370.7,499.2,8036.6,24.4,10.4,21.4,239.7,849.0,7067.1,15264.1,0.0,53334.3,31003.1,53.9,51.7,False
2025-02-12 00:30:00+00:00,-4859.5,-1253.4,1842.7,4154.5,9329.8,7793.2,370.7,513.6,7986.1,24.4,10.4,77.4,239.7,849.0,7051.4,15354.6,0.0,53091.4,30685.4,54.3,51.9,False
2025-02-12 00:45:00+00:00,-5255.2,-969.8,1840.6,4164.2,9239.5,7715.5,370.7,521.0,7979.4,24.4,9.6,89.0,244.5,853.2,7088.7,15405.5,0.0,53157.2,30663.0,54.4,52.1,False
2025-02-12 01:00:00+00:00,-5098.5,-1222.1,1845.5,4143.3,9370.9,7494.1,370.7,505.7,7962.0,24.3,10.2,29.0,256.4,852.8,6947.6,15341.5,0.0,53168.4,30879.3,54.0,52.1,False
2025-02-12 01:15:00+00:00,-5084.7,-1165.7,1844.0,4144.6,9339.4,7360.0,370.7,481.7,7975.7,24.3,9.9,19.6,256.5,843.6,7035.5,15180.8,0.0,53105.8,30889.6,53.9,52.2,False
2025-02-12 01:30:00+00:00,-4963.6,-1167.9,1849.1,4145.0,9245.4,7262.2,370.7,512.0,8047.7,24.2,10.4,16.1,256.5,842.7,7068.9,15039.2,0.0,52846.0,30738.0,54.0,52.2,False
2025-02-12 01:45:00+00:00,-5280.4,-919.4,1845.7,4145.3,9303.4,7300.6,370.7,529.4,8063.0,24.2,10.1,14.3,255.3,843.3,7263.1,14916.5,0.0,52852.9,30673.4,54.1,52.1,False
2025-02-12 02:00:00+00:00,-4321.1,-1313.7,1848.4,4144.9,9420.9,7168.4,370.7,518.8,8083.6,24.2,9.2,10.4,247.2,840.3,7312.9,14948.7,0.0,52703.9,30442.3,54.4,52.2,False
2025-02-12 02:15:00+00:00,-4840.1,-1272.2,1844.6,4154.0,9490.3,7149.3,370.7,519.4,8060.6,24.2,9.6,0.4,247.1,834.7,7200.5,15099.1,0.0,52547.7,30248.1,54.7,52.2,False
2025-02-12 02:30:00+00:00,-4584.1,-1118.0,1840.0,4152.7,9482.1,7090.2,370.7,519.7,8076.5,24.2,12.6,0.9,247.1,831.2,7102.4,15098.4,0.0,52772.1,30571.2,54.2,52.2,False
2025-02-12 02:45:00+00:00,-4135.6,-790.4,1839.0,4151.1,9206.5,7013.5,370.7,530.9,8137.3,24.2,27.6,13.0,251.5,824.6,7051.4,15050.3,0.0,53128.7,31027.0,53.7,52.4,False
2025-02-12 03:00:00+00:00,-3511.1,-916.9,1831.2,4173.2,8872.3,7030.4,370.7,515.1,8376.5,24.0,100.5,86.4,265.7,825.6,7020.0,15015.3,0.0,53506.1,31470.8,53.4,52.4,False
2025-02-12 03:15:00+00:00,-3116.7,-1050.3,1824.0,4181.5,8897.1,7020.2,370.7,504.6,8371.2,23.8,60.5,98.2,266.0,823.6,7006.0,14882.0,0.0,53250.7,31362.7,53.3,52.2,False
2025-02-12 03:30:00+00:00,-2303.3,-927.2,1817.6,4183.3,8943.8,7122.7,370.7,502.2,8461.6,23.7,13.8,179.3,266.0,831.4,6947.1,14725.3,12.4,53224.7,31540.0,52.8,51.7,False
2025-02-12 03:45:00+00:00,-2221.2,-804.0,1813.8,4173.8,9030.6,7177.4,370.7,510.6,8690.0,23.7,12.0,64.6,271.6,834.1,6761.8,14595.1,12.0,53785.4,32416.5,51.7,51.1,False
2025-02-12 04:00:00+00:00,-2278.3,-1568.8,1806.5,4219.3,9055.1,7374.5,370.7,511.8,9372.4,23.3,12.1,124.6,284.4,826.5,6526.6,14530.9,12.7,55373.8,34303.7,49.7,50.0,False
2025-02-12 04:15:00+00:00,-1721.7,-1623.3,1807.8,4229.5,9297.2,7494.8,370.7,508.3,9455.4,23.2,9.6,7.3,283.3,824.7,6507.8,14597.7,13.0,55779.0,34660.5,49.4,49.8,False
2025-02-12 04:30:00+00:00,-643.5,-1558.3,1812.7,4272.6,9453.7,7514.8,370.7,493.0,9790.8,23.1,11.2,11.3,284.2,822.7,6561.6,14636.6,12.9,57087.8,35876.7,48.6,49.4,False
2025-02-12 04:45:00+00:00,-504.3,-1329.8,1809.0,4292.0,9583.5,7543.6,370.7,485.3,10102.0,22.9,14.1,11.2,285.5,815.0,6479.2,14685.0,12.9,58636.6,37459.5,47.2,49.0,False
2025-02-12 05:00:00+00:00,-990.2,1858.0,1807.7,4394.4,9824.6,7647.5,370.7,472.8,10948.6,22.6,58.7,80.0,301.0,828.5,6227.1,15268.4,14.5,61988.9,40478.8,45.5,48.4,False
2025-02-12 05:15:00+00:00,-453.3,1964.2,1809.4,4443.5,9817.4,7645.5,370.7,469.6,11642.8,22.4,14.2,91.7,302.4,833.3,6226.3,15326.7,15.2,63987.2,42419.0,44.2,47.9,False
2025-02-12 05:30:00+00:00,-369.2,1954.2,1819.3,4517.4,9865.6,7636.3,370.7,479.5,12198.6,22.4,33.6,203.8,302.7,830.1,6210.4,15239.1,15.3,65914.4,44449.7,42.9,47.3,False
2025-02-12 05:45:00+00:00,-416.6,1971.2,1868.7,4586.7,9825.3,7674.7,370.7,484.2,12937.1,22.3,98.8,618.8,302.9,829.0,6348.8,15043.9,17.1,67291.5,45881.7,42.2,46.5,False
2025-02-12 06:00:00+00:00,-834.3,2608.7,1905.8,4737.5,9813.5,7925.0,370.7,495.2,13549.9,22.3,57.8,347.6,302.9,829.4,6341.6,14801.1,16.0,68825.6,47666.9,41.1,46.0,False
2025-02-12 06:15:00+00:00,-215.4,2339.6,1907.9,4833.9,9810.8,8056.5,370.7,491.4,14230.8,22.3,131.9,761.2,302.9,823.0,6381.2,14773.6,28.5,69527.6,48344.3,41.0,45.2,False
2025-02-12 06:30:00+00:00,-67.6,2161.3,1905.6,4866.6,9808.6,8120.9,370.7,490.3,14550.3,22.2,299.7,1281.5,302.8,828.9,6450.0,14774.5,72.9,70135.2,48837.7,41.0,44.9,False
2025-02-12 06:45:00+00:00,-131.1,2012.6,1912.5,4908.8,9817.4,8221.8,370.7,500.9,14649.1,21.8,428.7,1249.5,306.5,833.8,6470.4,14695.4,305.4,70996.1,49524.9,41.0,45.0,False
2025-02-12 07:00:00+00:00,-34.4,1316.7,2035.6,4935.7,9892.6,8227.0,370.7,515.1,14674.6,21.5,496.1,2124.3,319.7,827.1,6331.5,14477.3,792.7,71726.4,50125.0,41.1,44.6,False
2025-02-12 07:15:00+00:00,-11.3,865.0,2041.5,4968.8,9854.0,8333.2,370.7,511.9,14679.6,21.5,567.4,2875.5,319.5,830.5,6331.8,14121.1,1408.2,72115.7,50254.6,41.4,44.4,False
2025-02-12 07:30:00+00:00,-11.0,570.5,2044.3,4940.5,9873.7,8357.9,370.7,519.9,14757.3,21.5,544.5,2855.9,319.5,831.5,6351.4,13821.9,2009.8,72589.4,50406.2,41.5,44.6,False
2025-02-12 07:45:00+00:00,-11.1,397.4,2048.8,4941.3,9959.4,8378.7,370.7,505.0,14886.8,21.3,405.2,2281.1,319.5,828.0,6312.9,13420.1,2649.1,72523.1,50141.0,41.6,44.8,False
2025-02-12 08:00:00+00:00,-11.4,330.6,1922.0,4896.7,10013.8,8369.2,370.7,514.8,14856.6,21.4,334.1,2171.9,319.6,829.2,6357.8,13192.2,3376.0,72507.3,49581.2,42.1,45.1,False
2025-02-12 08:15:00+00:00,-17.1,286.2,1865.5,4888.7,9987.5,8377.0,370.7,533.1,14839.8,21.4,317.0,1475.2,319.6,825.1,6308.2,12895.5,4193.5,72461.9,49064.7,42.6,45.9,False
2025-02-12 08:30:00+00:00,-250.0,353.3,1856.7,4837.1,9982.8,8387.6,370.7,561.7,14892.1,21.4,298.1,1409.5,319.7,827.0,6272.6,12563.0,5063.4,72685.4,48786.3,43.1,46.3,False
2025-02-12 08:45:00+00:00,-247.3,217.5,1859.5,4799.2,10062.1,8397.9,370.7,550.2,14844.7,21.3,225.7,1360.2,312.9,833.7,6304.8,12264.4,5984.2,72977.2,48423.7,43.7,46.7,False
2025-02-12 09:00:00+00:00,-131.1,1269.9,1855.0,4634.4,9777.2,8391.2,370.7,531.9,14756.9,21.2,178.4,510.1,291.2,827.2,6383.1,11835.3,6879.9,72956.7,47858.5,44.1,47.9,False
2025-02-12 09:15:00+00:00,-69.4,1000.0,1835.7,4583.4,9775.4,8341.8,370.7,537.7,14421.9,21.0,228.7,535.6,290.0,825.7,6397.2,11446.7,7731.6,73334.9,47759.4,44.5,48.5,False
2025-02-12 09:30:00+00:00,-418.3,932.4,1831.0,4556.1,9766.9,8340.0,370.7,520.5,14301.4,21.0,122.6,526.8,290.1,830.3,6511.6,11129.1,8620.4,73524.5,47263.3,45.1,49.0,False
2025-02-12 09:45:00+00:00,-860.6,1025.1,1831.9,4544.2,9680.5,8378.3,370.7,515.9,14112.1,20.8,75.2,356.7,289.9,836.3,6563.9,10910.6,9421.2,73429.4,46533.7,46.0,49.7,False
2025-02-12 10:00:00+00:00,-527.9,257.7,1834.4,4452.6,9704.6,8373.9,370.7,516.1,14164.6,20.7,105.5,484.1,290.1,838.2,6525.4,10823.4,10215.4,73052.2,45488.1,47.1,50.0,False
2025-02-12 10:15:00+00:00,-380.5,307.5,1840.1,4423.4,9711.6,8311.5,370.7,528.3,14010.3,20.5,154.6,335.1,289.6,827.4,6480.2,10552.0,10901.5,73218.1,45284.4,47.5,50.6,False
2025-02-12 10:30:00+00:00,-436.5,291.7,1841.1,4399.9,9704.1,8392.8,370.7,536.4,13839.5,20.3,154.5,183.7,282.8,798.9,6400.9,10288.8,11446.7,73339.4,45203.1,47.6,50.9,False
2025-02-12 10:45:00+00:00,-565.1,291.7,1841.4,4374.0,9650.8,8450.4,370.7,517.4,13776.3,20.2,182.4,267.5,282.7,838.2,6377.7,9903.6,11749.9,73006.1,44974.8,47.7,50.8,False
2025-02-12 11:00:00+00:00,-1090.1,109.6,1845.2,4322.6,9626.9,8388.2,370.7,537.8,13877.7,20.8,172.2,301.9,282.6,826.7,6369.2,9774.7,11910.7,72471.9,44417.3,48.0,50.7,False
2025-02-12 11:15:00+00:00,-1110.1,96.6,1859.6,4348.9,9630.2,8254.9,370.7,533.9,13941.4,21.2,145.2,352.4,282.6,824.2,6460.7,9726.6,11945.9,72092.7,43959.5,48.4,50.8,False
2025-02-12 11:30:00+00:00,-1011.2,96.6,1867.9,4354.8,9653.6,8226.5,370.7,553.6,13976.2,21.1,182.2,462.7,285.7,801.8,6466.7,9503.0,11749.2,72141.8,44422.9,47.9,50.4,False
2025-02-12 11:45:00+00:00,-1199.3,166.0,1875.0,4354.3,9664.4,8273.0,370.7,511.6,13851.5,21.1,238.1,563.9,291.4,817.9,6479.5,9485.8,11305.4,72317.2,45046.5,47.2,50.1,False
2025-02-12 12:00:00+00:00,-688.3,-100.5,1873.9,4344.7,10003.0,8297.9,370.7,506.4,13949.0,21.1,197.9,364.2,312.6,828.4,6568.1,9231.4,10738.1,72469.1,45931.5,46.0,49.4,False
2025-02-12 12:15:00+00:00,-405.5,-100.5,1872.3,4356.7,10216.7,8294.1,370.7,518.6,14030.7,21.1,84.2,297.6,322.4,840.7,6554.2,9019.8,10247.8,72105.9,46284.1,45.2,48.6,False
2025-02-12 12:30:00+00:00,-374.3,-100.5,1873.2,4389.2,10343.2,8309.0,370.7,516.8,14104.6,21.1,232.2,512.4,322.6,832.5,6454.8,8720.6,9681.5,71655.1,46798.2,44.3,47.6,False
2025-02-12 12:45:00+00:00,-419.1,-53.8,1871.1,4379.6,10358.5,8294.1,370.7,522.0,14100.3,21.1,215.7,332.9,322.6,814.9,6441.3,8619.5,8959.3,71170.8,47150.6,43.4,47.1,False
2025-02-12 13:00:00+00:00,-377.1,1246.1,1884.2,4381.9,10393.7,8246.4,370.7,533.5,14180.5,21.1,35.4,379.0,322.1,831.8,6339.1,8712.2,8113.5,70736.0,47571.1,42.2,46.2,False
2025-02-12 13:15:00+00:00,-220.4,1247.2,1892.2,4403.6,10474.2,8229.1,370.7,548.2,14357.1,21.0,48.6,447.9,323.7,837.7,6199.6,8752.0,7406.8,70267.4,47908.9,41.4,45.3,False
2025-02-12 13:30:00+00:00,-176.2,1246.1,1987.7,4437.5,10574.8,8234.2,370.7,547.3,14473.5,20.9,154.8,852.0,327.6,837.3,6235.2,8673.6,6693.5,70075.8,48473.5,40.8,44.4,False
2025-02-12 13:45:00+00:00,-26.0,1246.1,2013.6,4461.5,10680.4,8220.2,370.7,552.1,14493.4,20.9,217.3,1299.2,326.9,839.8,6186.1,8579.3,5942.2,69849.3,49141.7,39.8,43.3,False
2025-02-12 14:00:00+00:00,-26.3,2426.1,1928.1,4493.9,10734.0,8276.8,370.7,550.6,14485.9,21.1,315.6,1735.8,327.0,846.7,6293.9,8673.6,5171.2,70251.0,50112.2,38.9,42.5,False
2025-02-12 14:15:00+00:00,-24.7,2310.9,1940.5,4536.4,10867.9,8312.7,370.7,539.0,14500.0,21.1,282.2,1338.0,326.9,849.4,6236.5,8856.0,4369.6,69913.4,50451.3,38.1,42.1,False
2025-02-12 14:30:00+00:00,-19.7,2683.2,1951.5,4588.6,10899.7,8312.1,370.7,553.1,14556.2,21.1,428.8,1445.4,327.0,853.3,6175.2,9014.3,3628.7,69455.9,50637.7,37.7,41.5,False
2025-02-12 14:45:00+00:00,-14.0,2486.7,1959.9,4634.1,10922.9,8289.8,370.7,550.3,14599.6,21.1,565.2,2341.7,326.9,828.5,6062.8,8846.4,2919.7,69357.9,51529.1,36.6,40.2,False
2025-02-12 15:00:00+00:00,-21.8,4900.0,1970.5,4753.4,10915.8,8241.8,370.7,546.2,14760.4,21.1,263.3,839.5,326.6,823.0,5889.9,8711.2,2219.5,69417.0,52596.4,34.9,39.9,False
2025-02-12 15:15:00+00:00,-26.5,4870.2,1989.1,4820.5,10950.4,8243.8,370.7,538.6,14727.0,21.3,526.5,1117.6,326.8,853.2,5803.2,8663.6,1556.2,69406.7,53383.8,34.3,39.3,False
2025-02-12 15:30:00+00:00,-84.2,4804.1,2031.4,4867.5,10923.2,8238.4,370.7,534.8,14795.8,21.3,622.1,1765.5,326.7,861.2,5753.6,8730.6,995.2,69355.4,53876.0,33.8,38.5,False
2025-02-12 15:45:00+00:00,-9.9,4666.9,2070.2,4920.7,10982.3,8256.9,370.7,530.7,14833.4,21.3,623.3,2801.2,326.8,873.7,5715.9,8717.4,544.7,69540.5,54562.5,33.1,37.4,False
2025-02-12 16:00:00+00:00,-6.4,5030.6,2073.3,5008.6,10981.7,8273.4,370.7,533.8,14879.1,21.5,592.4,2849.2,326.7,877.5,5740.7,8873.0,222.5,70026.5,55190.4,32.8,37.2,False
2025-02-12 16:15:00+00:00,-7.4,4901.5,2091.7,5053.9,10982.2,8262.8,370.7,547.4,14888.8,21.6,676.9,4186.4,326.7,883.4,5591.7,8672.2,71.0,70677.2,56342.4,32.0,36.1,False
2025-02-12 16:30:00+00:00,-4.9,4665.9,2100.2,5067.8,11061.4,8264.3,370.7,559.5,14922.0,21.6,742.3,4788.5,326.6,896.2,5459.4,8578.2,36.2,71484.9,57411.2,31.4,35.5,False
2025-02-12 16:45:00+00:00,-4.2,4603.7,2114.6,5098.7,11217.9,8272.1,370.7,564.3,15050.8,21.6,756.6,4979.3,326.8,897.1,5370.2,8541.2,33.5,72176.4,58231.5,31.0,35.2,False
2025-02-12 17:00:00+00:00,-4.3,5025.7,2089.2,5100.9,11230.7,8279.3,370.7,558.2,15187.1,21.5,752.9,4947.6,326.6,898.1,5374.6,8464.7,30.7,72202.9,58332.9,30.8,35.0,False
2025-02-12 17:15:00+00:00,-4.3,4678.7,2098.6,5117.9,11223.6,8288.1,370.7,520.6,15201.2,21.5,755.6,5159.8,326.9,901.3,5281.9,8397.6,31.2,71744.1,58033.4,30.9,34.7,False
2025-02-12 17:30:00+00:00,-4.3,4178.4,2095.4,5117.8,11212.0,8297.9,370.7,513.7,15183.6,21.6,726.1,5335.6,326.9,904.5,5197.8,8257.7,34.9,71847.9,58357.4,30.5,34.4,False
2025-02-12 17:45:00+00:00,-4.3,3970.6,2128.0,5128.7,11203.6,8283.6,370.7,525.5,14967.3,21.8,747.9,5294.1,326.9,912.5,5118.7,8042.0,32.2,71677.3,58484.3,30.2,34.3,False
2025-02-12 18:00:00+00:00,-1.9,3509.1,2220.7,5126.6,11215.7,8193.1,370.7,515.8,14595.6,21.8,799.0,5304.1,326.8,908.1,4911.1,7893.5,49.8,70978.0,58123.7,30.2,34.4,False
2025-02-12 18:15:00+00:00,-1.6,3309.2,2208.4,5109.2,11188.8,8100.4,370.7,516.0,14629.7,21.8,814.4,5587.1,326.9,894.4,4959.8,7751.1,29.9,70173.1,57432.3,30.4,34.1,False
2025-02-12 18:30:00+00:00,-1.6,3611.0,2180.6,5095.7,11148.3,8094.9,370.7,514.1,14707.1,21.7,794.0,5023.6,326.9,889.5,4981.7,7674.2,35.9,69545.6,56853.8,30.5,34.3,False
2025-02-12 18:45:00+00:00,-1.7000000000000002,3649.3,2156.4,5070.7,11169.5,8098.7,370.7,538.6,14724.3,21.7,687.8,4668.6,319.4,894.7,4975.7,7488.9,32.1,69147.3,56650.6,30.2,34.1,False
2025-02-12 19:00:00+00:00,-3.4,5009.6,2120.0,4961.9,11191.0,8082.9,370.7,550.9,14430.9,22.0,672.5,2846.5,304.7,888.7,4948.8,7328.8,35.2,68414.4,56101.6,30.0,34.9,False
2025-02-12 19:15:00+00:00,-173.7,5538.1,2032.1,4908.9,11055.9,8088.1,370.7,554.9,14397.7,22.1,651.8,1640.9,304.6,859.7,4839.3,7077.2,23.8,67482.0,55541.7,29.6,35.1,False
2025-02-12 19:30:00+00:00,-199.1,5976.2,2026.3,4864.6,10957.5,8068.9,370.7,557.4,14388.3,22.1,579.4,1008.5,304.8,885.4,4665.7,6867.7,22.4,66399.5,54843.7,29.3,35.0,False
2025-02-12 19:45:00+00:00,-76.3,6064.7,2025.0,4837.9,10909.5,7981.0,370.7,561.5,14189.6,22.0,221.6,742.6,304.9,892.2,4625.0,6626.5,21.2,65318.2,54045.6,28.8,34.6,False
2025-02-12 20:00:00+00:00,-32.5,4633.4,2017.1,4748.8,10969.2,7559.1,370.7,558.7,14274.3,22.0,497.8,791.0,304.7,889.7,4358.5,6452.1,20.8,63773.8,52942.4,29.1,34.4,False
2025-02-12 20:15:00+00:00,-100.9,4780.6,2020.6,4689.0,11025.1,7561.9,370.7,541.3,14177.7,22.2,395.9,778.2,304.8,890.8,4230.0,6210.0,21.1,63077.5,52616.4,28.6,33.8,False
2025-02-12 20:30:00+00:00,-36.1,4867.9,2009.0,4645.8,11020.6,7311.6,370.7,525.1,14056.8,22.4,318.3,473.1,304.6,891.0,4077.1,6128.5,14.7,61756.8,51536.6,28.6,33.8,False
2025-02-12 20:45:00+00:00,-229.6,5113.1,1960.8,4633.3,11003.1,7322.2,370.7,527.2,13945.6,22.4,93.2,237.6,304.7,890.3,3814.2,5944.6,12.9,60814.3,51042.6,27.8,33.1,False
2025-02-12 21:00:00+00:00,-253.0,5186.7,1991.5,4560.1,11011.8,7313.5,370.7,520.4,13937.1,22.6,336.1,606.4,304.9,889.6,3578.6,5631.5,0.0,60193.9,50983.8,27.5,32.4,False
2025-02-12 21:15:00+00:00,-509.9,5030.1,1962.1,4541.7,11008.7,7427.6,370.7,521.1,13837.4,22.9,236.3,457.3,305.0,881.9,3451.0,5500.4,0.0,59423.8,50472.4,27.2,31.9,False
2025-02-12 21:30:00+00:00,-611.8,4406.6,1952.4,4514.8,11012.5,7468.7,370.7,518.4,13718.1,22.9,166.8,314.1,305.1,886.9,3267.0,5255.4,0.0,58363.2,49840.8,26.7,31.3,False
2025-02-12 21:45:00+00:00,-705.7,4173.7,1951.5,4491.2,11025.7,7470.1,370.7,503.9,13432.7,23.1,103.6,212.8,304.8,877.3,3130.5,5019.2,0.0,57584.3,49434.5,26.3,30.9,False
2025-02-12 22:00:00+00:00,-1740.3,5266.2,1945.3,4387.2,11020.6,7491.9,370.7,508.0,12472.1,23.1,18.9,317.3,303.1,885.8,3039.2,4856.0,0.0,56730.9,48835.8,25.9,30.8,False
2025-02-12 22:15:00+00:00,-1874.4,5459.9,1938.4,4381.5,11038.2,7546.4,370.7,516.0,11875.7,23.2,9.7,123.7,303.2,882.9,2979.5,4790.1,0.0,55946.3,48176.7,26.0,31.1,False
