Datum von;Datum bis;Biomasse [MWh] Originalauflösungen;Wasserkraft [MWh] Originalauflösungen;Wind Offshore [MWh] Originalauflösungen;Wind Onshore [MWh] Originalauflösungen;Photovoltaik [MWh] Originalauflösungen;Sonstige Erneuerbare [MWh] Originalauflösungen;Kernenergie [MWh] Originalauflösungen;Braunkohle [MWh] Originalauflösungen;Steinkohle [MWh] Originalauflösungen;Erdgas [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen;Sonstige Konventionelle [MWh] Originalauflösungen
17.07.2025 10:00;17.07.2025 10:15;948,50;576,25;779,50;2.971,00;5.490,75;28,25;-;2.287,00;592,00;893,75;104,00;374,50
17.07.2025 10:15;17.07.2025 10:30;946,75;589,75;773,25;3.088,75;5.811,00;28,25;-;2.205,25;528,25;918,50;23,00;372,00
17.07.2025 10:30;17.07.2025 10:45;946,00;590,25;773,75;3.146,25;5.971,50;28,25;-;2.133,75;493,50;945,50;37,00;373,00
17.07.2025 10:45;17.07.2025 11:00;947,75;562,50;779,75;3.201,50;6.205,50;28,25;-;2.094,75;455,50;954,50;14,00;370,50
17.07.2025 11:00;17.07.2025 11:15;947,50;595,25;779,25;3.225,75;6.473,50;28,25;-;2.076,25;417,00;902,00;34,50;369,75
17.07.2025 11:15;17.07.2025 11:30;943,75;570,75;748,50;3.222,25;6.619,50;29,50;-;2.000,50;401,50;910,25;17,50;371,00
17.07.2025 11:30;17.07.2025 11:45;938,75;551,25;785,25;3.218,25;6.751,75;29,50;-;1.948,25;386,50;912,50;0,75;363,25
17.07.2025 11:45;17.07.2025 12:00;936,25;536,75;801,00;3.266,25;6.838,50;29,50;-;1.928,50;375,50;919,00;0,25;366,00
17.07.2025 12:00;17.07.2025 12:15;942,25;566,25;849,75;3.298,75;6.866,25;29,50;-;1.803,50;360,50;859,50;0,25;363,75
17.07.2025 12:15;17.07.2025 12:30;943,00;540,00;857,50;3.336,00;6.892,25;29,50;-;1.794,00;350,75;806,75;0,25;357,00
17.07.2025 12:30;17.07.2025 12:45;946,75;545,25;827,25;3.343,50;7.075,50;29,50;-;1.794,00;324,50;830,50;0,25;356,50
17.07.2025 12:45;17.07.2025 13:00;945,50;556,25;814,75;3.391,00;7.091,25;29,50;-;1.756,75;305,25;874,50;0,25;356,00
17.07.2025 13:00;17.07.2025 13:15;945,75;554,50;829,75;3.484,25;7.160,75;29,50;-;1.708,00;301,00;876,75;0,25;358,00
17.07.2025 13:15;17.07.2025 13:30;944,50;552,25;811,75;3.494,00;7.269,00;29,50;-;1.710,75;297,00;896,75;0,25;359,00
17.07.2025 13:30;17.07.2025 13:45;947,00;549,50;782,25;3.512,50;7.241,50;29,50;-;1.708,25;299,75;887,75;0,25;359,25
17.07.2025 13:45;17.07.2025 14:00;944,00;547,25;731,50;3.497,75;7.328,50;29,50;-;1.680,50;297,25;889,50;0,25;359,25
17.07.2025 14:00;17.07.2025 14:15;942,75;550,50;775,75;3.480,25;7.287,00;29,50;-;1.670,50;301,25;865,25;0,25;363,75
17.07.2025 14:15;17.07.2025 14:30;941,50;549,00;688,25;3.367,00;7.252,25;29,50;-;1.670,75;304,00;846,25;0,25;368,75
17.07.2025 14:30;17.07.2025 14:45;944,75;545,00;729,75;3.375,75;7.207,00;29,50;-;1.653,00;301,25;849,75;0,25;370,25
17.07.2025 14:45;17.07.2025 15:00;945,25;548,50;761,00;3.450,25;7.105,25;29,50;-;1.653,50;308,50;850,75;0,25;371,75
17.07.2025 15:00;17.07.2025 15:15;933,50;552,50;841,25;3.470,75;6.992,25;29,50;-;1.651,75;302,50;850,00;0,25;362,00
17.07.2025 15:15;17.07.2025 15:30;934,25;553,50;890,25;3.430,00;6.738,75;29,50;-;1.650,75;296,25;855,75;0,25;359,25
17.07.2025 15:30;17.07.2025 15:45;931,50;550,75;869,00;3.585,25;6.522,50;29,50;-;1.648,75;298,50;862,25;0,25;365,25
17.07.2025 15:45;17.07.2025 16:00;929,00;553,00;846,25;3.670,75;6.258,50;29,50;-;1.670,75;305,75;863,00;12,25;370,25
17.07.2025 16:00;17.07.2025 16:15;927,50;561,00;892,00;3.652,75;5.952,00;29,50;-;1.810,00;308,00;894,25;10,75;371,25
17.07.2025 16:15;17.07.2025 16:30;927,00;539,00;889,00;3.596,50;5.669,50;29,50;-;1.921,50;314,00;898,50;42,25;367,00
17.07.2025 16:30;17.07.2025 16:45;926,50;537,00;848,75;3.518,50;5.409,50;29,50;-;1.960,25;342,75;840,50;60,00;369,25
17.07.2025 16:45;17.07.2025 17:00;925,50;527,50;833,00;3.439,75;5.078,00;29,50;-;2.031,00;382,25;774,25;57,00;374,00
17.07.2025 17:00;17.07.2025 17:15;926,00;521,25;844,25;3.437,25;4.760,25;29,50;-;2.129,50;452,25;776,25;4,50;375,50
17.07.2025 17:15;17.07.2025 17:30;923,75;540,50;803,00;3.401,00;4.421,50;29,50;-;2.261,50;508,50;770,25;10,25;373,75
17.07.2025 17:30;17.07.2025 17:45;924,75;533,25;788,00;3.425,50;4.058,75;29,50;-;2.405,00;610,50;836,50;52,00;374,00
17.07.2025 17:45;17.07.2025 18:00;920,75;526,50;749,75;3.396,00;3.694,00;27,75;-;2.486,50;745,50;923,25;68,50;379,50
17.07.2025 18:00;17.07.2025 18:15;923,50;524,75;693,75;3.367,50;3.303,50;27,75;-;2.517,75;916,75;1.033,50;8,50;382,00
17.07.2025 18:15;17.07.2025 18:30;922,75;523,00;634,75;3.306,75;2.936,25;27,75;-;2.532,25;1.025,50;1.063,00;11,00;380,00
17.07.2025 18:30;17.07.2025 18:45;926,50;524,75;613,75;3.201,25;2.538,50;27,75;-;2.531,50;1.113,50;1.131,75;59,50;380,50
17.07.2025 18:45;17.07.2025 19:00;928,50;518,00;601,25;3.111,50;2.173,25;25,00;-;2.595,00;1.216,50;1.144,00;118,00;379,00
17.07.2025 19:00;17.07.2025 19:15;932,00;526,00;581,00;3.002,00;1.814,00;25,00;-;2.687,00;1.288,50;1.250,25;16,25;375,75
17.07.2025 19:15;17.07.2025 19:30;932,75;550,00;548,25;2.882,00;1.497,50;25,00;-;2.721,75;1.331,25;1.288,75;61,75;375,25
17.07.2025 19:30;17.07.2025 19:45;934,50;549,75;516,00;2.780,50;1.193,25;25,00;-;2.723,00;1.393,75;1.355,75;309,00;372,25
17.07.2025 19:45;17.07.2025 20:00;935,00;552,50;480,00;2.639,50;923,50;25,00;-;2.707,00;1.430,75;1.400,50;585,25;371,25
17.07.2025 20:00;17.07.2025 20:15;938,25;548,50;444,25;2.527,00;681,75;25,00;-;2.708,00;1.463,50;1.473,25;687,50;373,75
17.07.2025 20:15;17.07.2025 20:30;940,00;544,00;390,50;2.429,00;466,50;25,00;-;2.716,00;1.483,50;1.512,50;791,25;375,75
17.07.2025 20:30;17.07.2025 20:45;943,75;547,00;355,75;2.311,75;292,75;25,00;-;2.718,00;1.490,75;1.520,00;1.004,50;377,50
17.07.2025 20:45;17.07.2025 21:00;944,25;547,50;331,75;2.236,75;154,25;25,00;-;2.715,00;1.496,25;1.523,75;1.138,00;373,75
17.07.2025 21:00;17.07.2025 21:15;946,00;543,25;317,75;2.179,00;62,00;25,00;-;2.694,00;1.484,50;1.531,75;1.191,25;370,75
17.07.2025 21:15;17.07.2025 21:30;945,50;543,50;308,00;2.110,25;18,00;25,00;-;2.698,00;1.490,50;1.536,00;1.153,50;371,50
17.07.2025 21:30;17.07.2025 21:45;944,25;542,50;296,75;1.996,25;3,00;25,00;-;2.716,00;1.497,00;1.536,00;1.086,25;374,50
17.07.2025 21:45;17.07.2025 22:00;947,00;540,25;277,75;1.876,00;1,25;25,00;-;2.709,50;1.496,25;1.537,25;836,75;372,75
17.07.2025 22:00;17.07.2025 22:15;944,75;546,25;262,75;1.800,50;0,75;25,00;-;2.727,50;1.494,00;1.546,00;986,75;373,25
17.07.2025 22:15;17.07.2025 22:30;943,75;542,75;244,50;1.802,50;0,75;25,00;-;2.727,00;1.492,75;1.543,00;912,25;373,25
17.07.2025 22:30;17.07.2025 22:45;944,25;542,25;240,50;1.763,75;0,75;25,00;-;2.717,50;1.492,50;1.536,75;782,00;373,75
17.07.2025 22:45;17.07.2025 23:00;947,50;540,00;240,50;1.721,00;0,75;25,00;-;2.669,00;1.493,00;1.535,00;533,25;375,75
17.07.2025 23:00;17.07.2025 23:15;945,75;534,75;233,75;1.655,00;0,75;25,00;-;2.633,00;1.494,50;1.538,75;531,00;375,75
17.07.2025 23:15;17.07.2025 23:30;943,75;522,25;225,25;1.594,25;1,25;25,00;-;2.626,25;1.490,00;1.537,00;328,50;375,00
17.07.2025 23:30;17.07.2025 23:45;944,25;520,00;217,75;1.548,25;0,00;25,00;-;2.627,00;1.485,75;1.533,75;290,50;376,00
17.07.2025 23:45;18.07.2025 00:00;943,75;519,50;212,50;1.508,75;0,00;25,00;-;2.641,50;1.477,25;1.516,75;186,75;374,25
18.07.2025 00:00;18.07.2025 00:15;942,75;535,00;206,50;1.421,25;0,00;26,25;-;2.628,50;1.478,50;1.496,50;269,25;370,75
18.07.2025 00:15;18.07.2025 00:30;940,00;541,00;196,00;1.352,50;0,00;26,25;-;2.635,75;1.477,75;1.484,75;150,25;367,00
18.07.2025 00:30;18.07.2025 00:45;940,00;525,00;199,25;1.285,25;0,00;26,25;-;2.647,50;1.466,00;1.476,00;49,75;368,25
18.07.2025 00:45;18.07.2025 01:00;942,00;516,50;204,25;1.222,25;0,00;26,25;-;2.641,25;1.439,50;1.452,00;37,50;359,25
18.07.2025 01:00;18.07.2025 01:15;942,50;531,00;192,50;1.174,50;0,00;26,25;-;2.646,00;1.441,00;1.442,50;114,25;357,50
18.07.2025 01:15;18.07.2025 01:30;942,75;529,25;183,75;1.098,50;0,00;26,25;-;2.625,75;1.413,50;1.447,75;59,00;356,00
18.07.2025 01:30;18.07.2025 01:45;943,25;521,00;177,25;1.041,50;0,00;26,25;-;2.623,00;1.370,00;1.449,00;69,00;357,00
18.07.2025 01:45;18.07.2025 02:00;944,50;517,50;157,00;978,50;0,00;26,25;-;2.590,75;1.327,00;1.447,50;46,25;356,75
18.07.2025 02:00;18.07.2025 02:15;945,75;520,00;153,25;930,50;0,00;26,25;-;2.573,50;1.306,50;1.414,25;46,25;359,75
18.07.2025 02:15;18.07.2025 02:30;948,50;513,75;146,25;882,75;0,00;26,25;-;2.573,00;1.300,50;1.418,00;36,50;360,25
18.07.2025 02:30;18.07.2025 02:45;949,75;513,50;128,00;810,75;0,00;26,25;-;2.581,75;1.297,50;1.433,50;34,75;360,50
18.07.2025 02:45;18.07.2025 03:00;952,00;512,75;113,25;771,25;0,00;26,25;-;2.599,50;1.294,50;1.423,25;35,50;361,75
18.07.2025 03:00;18.07.2025 03:15;951,00;538,50;99,00;761,75;0,00;26,25;-;2.602,75;1.294,25;1.428,75;72,25;358,75
18.07.2025 03:15;18.07.2025 03:30;953,75;513,50;85,50;739,50;0,00;26,25;-;2.599,75;1.293,25;1.426,00;40,25;360,50
18.07.2025 03:30;18.07.2025 03:45;955,25;527,25;80,25;708,50;0,00;26,25;-;2.607,75;1.291,25;1.412,00;53,25;360,50
18.07.2025 03:45;18.07.2025 04:00;952,50;525,00;74,00;679,75;0,00;26,25;-;2.609,25;1.292,50;1.409,00;53,50;360,25
18.07.2025 04:00;18.07.2025 04:15;952,75;510,75;64,00;642,25;0,00;26,25;-;2.610,75;1.308,00;1.417,00;37,75;359,00
18.07.2025 04:15;18.07.2025 04:30;953,50;510,50;56,25;616,00;0,00;26,25;-;2.607,25;1.364,25;1.430,25;41,00;361,25
18.07.2025 04:30;18.07.2025 04:45;954,50;513,25;52,50;561,25;0,00;26,25;-;2.621,50;1.409,25;1.432,50;47,75;360,00
18.07.2025 04:45;18.07.2025 05:00;948,25;510,25;48,00;534,75;0,50;26,25;-;2.681,75;1.425,75;1.432,50;45,25;362,75
18.07.2025 05:00;18.07.2025 05:15;948,75;582,00;49,00;501,00;1,25;26,25;-;2.751,50;1.455,75;1.476,25;157,00;361,75
18.07.2025 05:15;18.07.2025 05:30;948,75;558,75;49,75;478,00;5,50;26,25;-;2.761,25;1.486,50;1.476,00;177,25;360,50
18.07.2025 05:30;18.07.2025 05:45;949,00;543,75;38,75;448,50;20,25;26,25;-;2.683,50;1.494,50;1.480,50;276,00;360,75
18.07.2025 05:45;18.07.2025 06:00;946,50;540,00;31,00;423,75;80,00;26,25;-;2.443,25;1.497,25;1.476,00;328,75;360,75
18.07.2025 06:00;18.07.2025 06:15;950,50;544,75;31,25;387,75;227,50;26,25;-;2.444,00;1.485,50;1.485,00;469,00;358,75
18.07.2025 06:15;18.07.2025 06:30;952,75;601,25;26,50;348,25;405,75;26,25;-;2.445,50;1.493,25;1.495,75;591,00;359,50
18.07.2025 06:30;18.07.2025 06:45;954,50;597,25;26,00;327,50;615,50;25,25;-;2.442,00;1.493,75;1.494,50;643,00;360,25
18.07.2025 06:45;18.07.2025 07:00;948,25;573,50;25,00;312,25;867,25;25,25;-;2.439,50;1.496,25;1.501,00;650,75;360,50
18.07.2025 07:00;18.07.2025 07:15;953,00;560,00;27,00;277,50;1.160,25;25,25;-;2.551,50;1.492,75;1.513,50;774,25;363,50
18.07.2025 07:15;18.07.2025 07:30;957,00;562,00;25,75;240,75;1.530,25;25,25;-;2.675,50;1.493,25;1.560,00;792,50;365,75
18.07.2025 07:30;18.07.2025 07:45;958,00;541,75;23,50;213,25;1.951,00;25,25;-;2.673,00;1.472,50;1.557,25;599,50;368,75
18.07.2025 07:45;18.07.2025 08:00;950,50;540,50;23,75;183,75;2.417,00;25,25;-;2.666,00;1.424,00;1.527,25;493,50;362,75
18.07.2025 08:00;18.07.2025 08:15;953,25;568,00;24,75;160,25;2.905,50;25,25;-;2.668,75;1.418,25;1.529,25;792,75;363,25
18.07.2025 08:15;18.07.2025 08:30;950,75;553,50;21,00;141,75;3.401,50;25,25;-;2.651,75;1.376,75;1.512,25;567,25;359,25
18.07.2025 08:30;18.07.2025 08:45;951,75;550,75;19,50;127,25;3.925,25;25,25;-;2.636,75;1.347,50;1.487,25;243,50;359,00
18.07.2025 08:45;18.07.2025 09:00;945,50;508,25;14,50;111,75;4.465,25;25,25;-;2.634,00;1.310,75;1.417,00;119,00;364,00
18.07.2025 09:00;18.07.2025 09:15;945,25;554,50;9,75;102,00;4.928,25;25,25;-;2.625,00;1.241,75;1.307,75;139,75;367,50
18.07.2025 09:15;18.07.2025 09:30;937,25;539,25;8,50;93,25;5.413,25;25,25;-;2.586,00;1.186,75;1.123,25;97,25;370,75
18.07.2025 09:30;18.07.2025 09:45;936,25;524,25;6,75;95,75;5.857,25;25,25;-;2.565,50;1.116,00;987,50;27,75;369,50
18.07.2025 09:45;18.07.2025 10:00;938,25;519,00;5,25;96,25;6.264,00;25,25;-;2.562,25;1.082,50;891,50;14,50;373,50
18.07.2025 10:00;18.07.2025 10:15;934,50;555,75;4,75;99,75;6.700,50;25,25;-;2.539,25;1.059,00;871,00;53,25;374,75
18.07.2025 10:15;18.07.2025 10:30;934,50;533,25;3,25;102,25;7.114,50;25,25;-;2.517,50;1.021,75;819,50;12,25;373,25
18.07.2025 10:30;18.07.2025 10:45;935,25;517,75;2,00;108,50;7.438,75;25,25;-;2.503,25;968,75;792,25;4,75;374,25
18.07.2025 10:45;18.07.2025 11:00;938,50;501,25;1,75;113,00;7.707,75;25,25;-;2.419,50;933,75;748,25;2,75;385,50
18.07.2025 11:00;18.07.2025 11:15;936,50;496,50;2,00;117,00;7.955,00;25,25;-;2.313,25;880,25;723,25;9,75;378,75
18.07.2025 11:15;18.07.2025 11:30;940,50;493,00;1,50;124,00;8.219,25;25,25;-;2.227,50;824,50;756,75;8,25;379,50
18.07.2025 11:30;18.07.2025 11:45;941,50;494,50;0,75;135,50;8.443,25;25,25;-;2.183,50;761,25;773,75;4,75;377,00
18.07.2025 11:45;18.07.2025 12:00;941,25;484,00;0,25;142,00;8.614,75;25,25;-;2.158,00;692,50;747,50;5,00;376,25
18.07.2025 12:00;18.07.2025 12:15;937,25;491,75;0,25;152,50;8.774,00;25,25;-;2.084,00;626,75;735,50;13,00;377,25
18.07.2025 12:15;18.07.2025 12:30;938,75;481,75;0,50;157,75;8.906,25;25,25;-;2.005,50;586,50;732,25;6,75;368,75
18.07.2025 12:30;18.07.2025 12:45;940,75;479,25;0,50;159,00;9.093,75;25,25;-;1.928,00;582,00;730,00;5,75;370,75
18.07.2025 12:45;18.07.2025 13:00;939,75;483,25;0,75;162,00;9.236,75;25,25;-;1.914,75;580,00;709,25;14,50;374,50
18.07.2025 13:00;18.07.2025 13:15;939,50;491,00;0,75;162,00;9.294,75;25,25;-;1.922,00;560,00;694,75;19,75;375,25
18.07.2025 13:15;18.07.2025 13:30;940,25;496,75;0,75;163,75;9.344,25;25,25;-;1.863,00;563,75;686,00;18,00;348,00
18.07.2025 13:30;18.07.2025 13:45;939,25;486,00;0,75;164,50;9.401,75;25,25;-;1.852,25;489,75;691,00;22,75;348,50
18.07.2025 13:45;18.07.2025 14:00;935,25;486,25;1,00;166,00;9.467,50;25,25;-;1.847,00;489,50;705,25;13,00;347,50
18.07.2025 14:00;18.07.2025 14:15;937,25;496,00;1,00;175,75;9.447,75;25,25;-;1.895,75;488,50;721,25;6,00;345,75
18.07.2025 14:15;18.07.2025 14:30;939,50;496,75;1,00;185,25;9.427,75;25,25;-;1.916,50;490,25;724,25;2,75;340,25
18.07.2025 14:30;18.07.2025 14:45;938,25;473,75;1,00;180,00;9.348,00;25,25;-;1.912,50;515,75;723,50;3,00;346,50
18.07.2025 14:45;18.07.2025 15:00;937,25;467,00;1,25;188,50;9.196,25;25,25;-;1.927,00;545,00;722,00;0,75;353,25
18.07.2025 15:00;18.07.2025 15:15;936,25;463,25;0,75;209,50;9.000,25;25,25;-;1.931,75;564,75;730,50;0,00;348,25
18.07.2025 15:15;18.07.2025 15:30;938,00;461,50;3,00;240,75;8.693,25;25,25;-;1.942,00;548,75;731,50;0,00;352,75
18.07.2025 15:30;18.07.2025 15:45;939,50;462,25;4,00;273,75;8.450,25;25,25;-;1.931,25;562,00;735,00;0,00;347,00
18.07.2025 15:45;18.07.2025 16:00;935,00;471,25;2,25;305,50;8.161,50;25,25;-;1.943,50;561,50;726,00;0,50;345,75
18.07.2025 16:00;18.07.2025 16:15;934,00;496,00;1,25;340,50;7.912,50;25,25;-;1.984,50;616,25;746,00;13,25;349,00
18.07.2025 16:15;18.07.2025 16:30;934,25;513,25;1,00;371,75;7.583,50;25,25;-;2.019,75;682,75;741,75;39,75;343,25
18.07.2025 16:30;18.07.2025 16:45;937,25;503,50;1,00;401,75;7.259,25;25,25;-;2.105,75;762,00;732,50;31,25;345,25
18.07.2025 16:45;18.07.2025 17:00;928,50;509,25;1,25;390,00;6.949,50;25,25;-;2.211,00;829,25;741,50;54,75;343,25
18.07.2025 17:00;18.07.2025 17:15;936,75;480,00;2,50;357,00;6.554,00;25,25;-;2.276,50;903,00;801,50;10,50;345,00
18.07.2025 17:15;18.07.2025 17:30;938,50;485,50;3,50;339,50;6.171,50;25,25;-;2.330,25;973,00;905,75;13,25;346,50
18.07.2025 17:30;18.07.2025 17:45;944,75;472,25;4,75;297,00;5.755,75;25,25;-;2.358,00;1.064,75;1.051,75;12,00;343,00
18.07.2025 17:45;18.07.2025 18:00;941,50;469,25;4,75;260,00;5.276,50;25,25;-;2.409,50;1.141,00;1.249,75;12,00;345,75
18.07.2025 18:00;18.07.2025 18:15;942,25;465,25;6,50;243,25;4.785,50;25,25;-;2.451,25;1.229,00;1.463,75;12,00;347,75
18.07.2025 18:15;18.07.2025 18:30;945,75;469,50;4,00;231,75;4.252,50;25,25;-;2.521,00;1.296,25;1.646,75;46,50;345,00
18.07.2025 18:30;18.07.2025 18:45;952,25;501,50;1,50;232,50;3.691,25;25,25;-;2.618,50;1.346,50;1.744,75;255,50;348,50
18.07.2025 18:45;18.07.2025 19:00;955,00;544,50;2,75;227,25;3.143,25;25,25;-;2.702,75;1.377,50;1.796,00;604,25;348,25
18.07.2025 19:00;18.07.2025 19:15;957,50;508,00;4,25;222,75;2.604,00;25,25;-;2.744,25;1.409,75;1.887,75;387,00;350,00
18.07.2025 19:15;18.07.2025 19:30;956,75;506,00;3,25;221,50;2.115,75;25,25;-;2.739,75;1.428,50;1.904,25;786,50;353,00
18.07.2025 19:30;18.07.2025 19:45;956,75;529,25;2,25;224,00;1.668,75;25,25;-;2.739,50;1.450,00;1.907,00;1.221,75;351,75
18.07.2025 19:45;18.07.2025 20:00;957,75;506,75;1,75;232,75;1.277,00;25,25;-;2.744,50;1.470,50;1.914,00;1.350,25;349,50
18.07.2025 20:00;18.07.2025 20:15;959,50;489,00;1,75;236,50;933,75;25,25;-;2.734,00;1.480,50;1.939,25;1.127,50;348,75
18.07.2025 20:15;18.07.2025 20:30;961,75;488,25;3,00;251,00;640,25;25,25;-;2.746,75;1.482,75;1.945,75;1.209,50;349,75
18.07.2025 20:30;18.07.2025 20:45;962,75;485,00;1,25;255,75;394,50;25,25;-;2.736,75;1.486,25;1.947,25;1.407,50;352,25
18.07.2025 20:45;18.07.2025 21:00;966,25;486,75;1,00;244,75;202,50;25,25;-;2.753,75;1.485,00;1.922,00;1.407,00;349,75
18.07.2025 21:00;18.07.2025 21:15;967,75;487,00;1,00;259,00;80,25;25,25;-;2.745,75;1.485,25;1.929,25;1.258,75;349,75
18.07.2025 21:15;18.07.2025 21:30;966,25;478,75;1,00;291,50;25,25;25,25;-;2.746,75;1.485,50;1.933,50;1.244,50;351,75
18.07.2025 21:30;18.07.2025 21:45;963,75;476,75;1,50;271,25;4,50;25,25;-;2.747,75;1.484,75;1.930,75;1.207,25;351,25
18.07.2025 21:45;18.07.2025 22:00;965,25;470,25;2,00;242,50;1,75;25,25;-;2.746,50;1.484,75;1.927,75;1.138,75;352,75
18.07.2025 22:00;18.07.2025 22:15;962,50;476,50;1,75;247,25;1,50;25,25;-;2.757,75;1.483,75;1.945,00;1.377,50;354,75
18.07.2025 22:15;18.07.2025 22:30;960,50;480,00;1,50;273,25;1,25;25,25;-;2.754,75;1.478,25;1.927,75;1.218,75;355,50
18.07.2025 22:30;18.07.2025 22:45;959,50;500,25;8,75;304,25;1,25;25,25;-;2.759,25;1.461,75;1.916,75;1.079,75;355,50
18.07.2025 22:45;18.07.2025 23:00;963,75;506,50;14,75;323,75;1,25;25,25;-;2.699,00;1.458,25;1.900,25;820,50;351,50
18.07.2025 23:00;18.07.2025 23:15;963,75;508,00;13,00;338,50;1,25;25,25;-;2.640,00;1.445,25;1.784,75;1.300,75;353,00
18.07.2025 23:15;18.07.2025 23:30;964,50;504,25;17,00;349,50;1,75;25,25;-;2.611,75;1.441,25;1.674,50;1.144,00;356,75
18.07.2025 23:30;18.07.2025 23:45;964,00;504,00;17,00;360,00;0,00;25,25;-;2.591,00;1.440,00;1.621,25;938,00;355,50
18.07.2025 23:45;19.07.2025 00:00;963,25;482,75;16,75;362,00;0,00;25,25;-;2.513,25;1.431,75;1.594,25;822,50;354,00
19.07.2025 00:00;19.07.2025 00:15;961,75;456,75;15,50;373,00;0,00;25,25;-;2.521,00;1.407,00;1.510,25;742,50;381,00
19.07.2025 00:15;19.07.2025 00:30;962,75;455,00;14,50;388,00;0,00;25,25;-;2.516,50;1.367,00;1.404,00;717,75;386,25
19.07.2025 00:30;19.07.2025 00:45;962,25;459,25;13,75;401,25;0,00;25,25;-;2.533,25;1.366,00;1.334,00;651,75;387,75
19.07.2025 00:45;19.07.2025 01:00;965,75;442,75;11,75;425,50;0,00;25,25;-;2.536,50;1.350,50;1.268,75;492,25;388,00
19.07.2025 01:00;19.07.2025 01:15;960,25;481,00;13,25;446,25;0,00;26,25;-;2.525,00;1.294,50;1.281,25;517,00;394,50
19.07.2025 01:15;19.07.2025 01:30;962,50;507,00;12,50;458,00;0,00;26,25;-;2.523,00;1.274,75;1.273,00;464,50;398,50
19.07.2025 01:30;19.07.2025 01:45;964,50;474,50;19,50;483,00;0,00;26,25;-;2.519,25;1.267,75;1.273,00;388,25;395,25
19.07.2025 01:45;19.07.2025 02:00;965,50;454,50;32,00;493,50;0,00;26,25;-;2.514,75;1.242,25;1.274,00;292,25;390,25
19.07.2025 02:00;19.07.2025 02:15;965,50;531,75;43,00;505,00;0,00;26,25;-;2.509,00;1.184,75;1.296,50;257,00;387,75
19.07.2025 02:15;19.07.2025 02:30;966,75;504,50;54,50;525,75;0,00;26,25;-;2.503,25;1.187,00;1.295,75;197,75;388,00
19.07.2025 02:30;19.07.2025 02:45;967,00;491,25;58,25;551,50;0,00;26,25;-;2.502,25;1.182,75;1.296,25;174,25;389,50
19.07.2025 02:45;19.07.2025 03:00;961,25;471,75;55,00;580,50;0,00;26,25;-;2.506,75;1.180,50;1.280,00;156,00;387,75
19.07.2025 03:00;19.07.2025 03:15;962,75;475,50;52,50;593,75;0,00;26,25;-;2.515,50;1.182,50;1.276,75;155,50;390,00
19.07.2025 03:15;19.07.2025 03:30;962,00;463,25;47,00;602,25;0,00;26,25;-;2.502,25;1.176,00;1.253,00;108,50;386,50
19.07.2025 03:30;19.07.2025 03:45;964,50;451,50;44,00;606,25;0,00;26,25;-;2.518,75;1.170,00;1.217,75;99,75;382,00
19.07.2025 03:45;19.07.2025 04:00;963,00;451,75;39,00;615,25;0,00;26,25;-;2.516,25;1.170,00;1.205,00;119,25;388,50
19.07.2025 04:00;19.07.2025 04:15;967,50;449,00;37,25;627,50;0,00;26,25;-;2.503,75;1.133,00;1.164,75;33,00;383,75
19.07.2025 04:15;19.07.2025 04:30;967,00;448,50;38,25;654,50;0,00;26,25;-;2.510,00;1.084,25;1.147,25;44,50;376,50
19.07.2025 04:30;19.07.2025 04:45;969,25;444,75;34,25;681,00;0,00;26,25;-;2.513,50;1.048,75;1.140,75;40,00;380,00
19.07.2025 04:45;19.07.2025 05:00;961,25;437,25;31,00;724,50;0,50;26,25;-;2.500,75;1.033,25;1.122,00;26,25;379,00
19.07.2025 05:00;19.07.2025 05:15;964,25;455,75;31,50;763,50;1,75;26,25;-;2.490,25;942,00;1.118,50;55,75;372,25
19.07.2025 05:15;19.07.2025 05:30;962,50;454,50;31,75;809,75;12,25;26,25;-;2.486,50;933,25;1.108,00;46,00;367,00
19.07.2025 05:30;19.07.2025 05:45;966,75;439,00;32,75;874,50;47,75;26,25;-;2.487,50;889,25;1.055,00;20,75;366,00
19.07.2025 05:45;19.07.2025 06:00;963,75;447,00;34,00;926,50;155,00;26,25;-;2.481,50;820,00;882,75;44,00;366,00
19.07.2025 06:00;19.07.2025 06:15;975,00;467,25;36,50;937,50;357,50;26,25;-;2.485,25;780,50;889,75;147,00;371,75
19.07.2025 06:15;19.07.2025 06:30;974,75;462,00;42,25;931,75;602,75;26,25;-;2.488,25;760,75;831,75;154,25;371,25
19.07.2025 06:30;19.07.2025 06:45;976,50;463,25;38,25;946,25;898,25;26,25;-;2.467,50;753,00;824,75;60,50;374,25
19.07.2025 06:45;19.07.2025 07:00;972,00;436,75;38,25;979,50;1.249,50;26,25;-;2.408,50;749,50;821,75;54,75;368,25
19.07.2025 07:00;19.07.2025 07:15;971,75;480,50;47,00;977,25;1.695,50;26,25;-;2.329,25;745,25;782,25;170,50;366,25
19.07.2025 07:15;19.07.2025 07:30;971,75;445,00;52,25;937,50;2.222,00;26,25;-;2.253,25;611,50;777,75;57,25;371,75
19.07.2025 07:30;19.07.2025 07:45;970,00;434,00;55,25;874,25;2.820,75;26,25;-;2.147,50;532,00;776,25;15,00;370,00
19.07.2025 07:45;19.07.2025 08:00;967,75;446,00;58,50;789,25;3.478,75;26,25;-;1.985,50;487,25;749,25;32,75;370,25
